sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold
2329,scored_log,1778300432.240000,1778300432.330000,31988,32037,50,0.000105017985,0,benign,0.5
2330,scored_log,1778300432.246000,1778300432.343000,31998,32047,50,6.950573e-05,0,benign,0.5
2331,scored_log,1778300432.303000,1778300432.354000,32008,32057,50,9.66438e-05,0,benign,0.5
2332,scored_log,1778300432.305000,1778300432.362000,32018,32067,50,4.731029e-05,0,benign,0.5
2333,scored_log,1778300432.318000,1778300432.373000,32028,32077,50,4.7437596e-05,0,benign,0.5
2334,scored_log,1778300432.331000,1778300432.378000,32038,32087,50,0.00013199994,0,benign,0.5
2335,scored_log,1778300432.345000,1778300432.444000,32048,32097,50,0.00017093551,0,benign,0.5
2336,scored_log,1778300432.355000,1778300432.479000,32058,32107,50,8.632182e-05,0,benign,0.5
2337,scored_log,1778300432.363000,1778300432.482000,32068,32117,50,0.00016516856,0,benign,0.5
2338,scored_log,1778300432.374000,1778300432.591000,32078,32127,50,0.00014138264,0,benign,0.5
2339,scored_log,1778300432.378000,1778300432.597000,32088,32137,50,0.00017284839,0,benign,0.5
2340,scored_log,1778300432.444000,1778300432.630000,32098,32147,50,0.00013572448,0,benign,0.5
2341,scored_log,1778300432.479000,1778300432.631000,32108,32157,50,9.143565e-05,0,benign,0.5
2342,scored_log,1778300432.482000,1778300432.645000,32118,32167,50,7.704003e-05,0,benign,0.5
2343,scored_log,1778300432.591000,1778300432.653000,32128,32177,50,0.0001285942,0,benign,0.5
2344,scored_log,1778300432.597000,1778300432.670000,32138,32187,50,9.6372125e-05,0,benign,0.5
2345,scored_log,1778300432.630000,1778300432.680000,32148,32197,50,5.905308e-05,0,benign,0.5
2346,scored_log,1778300432.632000,1778300432.689000,32158,32207,50,5.849033e-05,0,benign,0.5
2347,scored_log,1778300432.646000,1778300432.697000,32168,32217,50,7.3616255e-05,0,benign,0.5
2348,scored_log,1778300432.657000,1778300432.700000,32178,32227,50,0.00013617508,0,benign,0.5
2349,scored_log,1778300432.671000,1778300432.751000,32188,32237,50,0.00013537523,0,benign,0.5
2350,scored_log,1778300432.680000,1778300432.872000,32198,32247,50,0.0004293752,0,benign,0.5
2351,scored_log,1778300432.691000,1778300433.887000,32208,32257,50,0.0050664935,0,benign,0.5
2352,scored_log,1778300432.697000,1778300433.887000,32218,32267,50,0.008750218,0,benign,0.5
2353,scored_log,1778300432.700000,1778300433.889000,32228,32277,50,0.009357875,0,benign,0.5
2354,scored_log,1778300432.751000,1778300434.877000,32238,32287,50,0.00046609485,0,benign,0.5
2355,scored_log,1778300432.872000,1778300434.880000,32248,32297,50,0.00033118008,0,benign,0.5
2356,scored_log,1778300433.887000,1778300434.993000,32258,32307,50,0.00014213866,0,benign,0.5
2357,scored_log,1778300433.887000,1778300434.998000,32268,32317,50,0.00017219548,0,benign,0.5
2358,scored_log,1778300433.889000,1778300435.032000,32278,32327,50,0.00013598277,0,benign,0.5
2359,scored_log,1778300434.877000,1778300435.032000,32288,32337,50,9.142928e-05,0,benign,0.5
2360,scored_log,1778300434.880000,1778300435.047000,32298,32347,50,7.704987e-05,0,benign,0.5
2361,scored_log,1778300434.993000,1778300435.058000,32308,32357,50,0.00012441361,0,benign,0.5
2362,scored_log,1778300434.998000,1778300435.071000,32318,32367,50,9.820797e-05,0,benign,0.5
2363,scored_log,1778300435.032000,1778300435.082000,32328,32377,50,5.942848e-05,0,benign,0.5
2364,scored_log,1778300435.033000,1778300435.091000,32338,32387,50,5.863307e-05,0,benign,0.5
2365,scored_log,1778300435.048000,1778300435.099000,32348,32397,50,7.354357e-05,0,benign,0.5
2366,scored_log,1778300435.060000,1778300435.100000,32358,32407,50,0.0001361704,0,benign,0.5
2367,scored_log,1778300435.072000,1778300435.163000,32368,32417,50,0.9826903,1,malicious,0.5
2368,scored_log,1778300435.082000,1778300435.176000,32378,32427,50,0.99530584,1,malicious,0.5
2369,scored_log,1778300435.092000,1778300435.182000,32388,32437,50,0.9996705,1,malicious,0.5
2370,scored_log,1778300435.099000,1778300435.182000,32398,32447,50,0.9996841,1,malicious,0.5
2371,scored_log,1778300435.100000,1778300435.187000,32408,32457,50,0.9994929,1,malicious,0.5
2372,scored_log,1778300435.165000,1778300435.189000,32418,32467,50,0.0398319,0,benign,0.5
2373,scored_log,1778300435.177000,1778300435.191000,32428,32477,50,0.063447095,0,benign,0.5
2374,scored_log,1778300435.182000,1778300435.195000,32438,32487,50,0.008989714,0,benign,0.5
2375,scored_log,1778300435.182000,1778300435.201000,32448,32497,50,0.993214,1,malicious,0.5
2376,scored_log,1778300435.189000,1778300435.201000,32458,32507,50,0.99354905,1,malicious,0.5
2377,scored_log,1778300435.189000,1778300435.201000,32468,32517,50,0.9888298,1,malicious,0.5
2378,scored_log,1778300435.191000,1778300435.208000,32478,32527,50,0.9768341,1,malicious,0.5
2379,scored_log,1778300435.195000,1778300435.209000,32488,32537,50,0.2453061,0,benign,0.5
2380,scored_log,1778300435.201000,1778300435.245000,32498,32547,50,0.9769868,1,malicious,0.5
2381,scored_log,1778300435.201000,1778300435.274000,32508,32557,50,0.99932766,1,malicious,0.5
2382,scored_log,1778300435.206000,1778300435.287000,32518,32567,50,0.99962354,1,malicious,0.5
2383,scored_log,1778300435.208000,1778300435.300000,32528,32577,50,0.9996406,1,malicious,0.5
2384,scored_log,1778300435.209000,1778300435.312000,32538,32587,50,0.9996395,1,malicious,0.5
2385,scored_log,1778300435.245000,1778300435.323000,32548,32597,50,0.9996437,1,malicious,0.5
2386,scored_log,1778300435.275000,1778300435.336000,32558,32607,50,0.99964046,1,malicious,0.5
2387,scored_log,1778300435.288000,1778300435.348000,32568,32617,50,0.9996402,1,malicious,0.5
2388,scored_log,1778300435.301000,1778300435.360000,32578,32627,50,0.99963975,1,malicious,0.5
2389,scored_log,1778300435.313000,1778300435.386000,32588,32637,50,0.99959034,1,malicious,0.5
2390,scored_log,1778300435.325000,1778300435.396000,32598,32647,50,0.9996076,1,malicious,0.5
2391,scored_log,1778300435.337000,1778300435.407000,32608,32657,50,0.9996099,1,malicious,0.5
2392,scored_log,1778300435.349000,1778300435.418000,32618,32667,50,0.9996119,1,malicious,0.5
2393,scored_log,1778300435.362000,1778300435.431000,32628,32677,50,0.99961424,1,malicious,0.5
2394,scored_log,1778300435.386000,1778300435.442000,32638,32687,50,0.9996176,1,malicious,0.5
2395,scored_log,1778300435.397000,1778300435.453000,32648,32697,50,0.9996176,1,malicious,0.5
2396,scored_log,1778300435.408000,1778300435.464000,32658,32707,50,0.9996176,1,malicious,0.5
2397,scored_log,1778300435.419000,1778300435.483000,32668,32717,50,0.99961734,1,malicious,0.5
2398,scored_log,1778300435.432000,1778300435.501000,32678,32727,50,0.9994368,1,malicious,0.5
2399,scored_log,1778300435.443000,1778300435.505000,32688,32737,50,0.99981433,1,malicious,0.5
2400,scored_log,1778300435.454000,1778300435.505000,32698,32747,50,0.9998252,1,malicious,0.5
2401,scored_log,1778300435.465000,1778300435.510000,32708,32757,50,0.9998203,1,malicious,0.5
2402,scored_log,1778300435.483000,1778300435.511000,32718,32767,50,0.8026774,1,malicious,0.5
2403,scored_log,1778300435.503000,1778300435.518000,32728,32777,50,0.9840412,1,malicious,0.5
2404,scored_log,1778300435.505000,1778300435.536000,32738,32787,50,0.9992853,1,malicious,0.5
2405,scored_log,1778300435.505000,1778300435.537000,32748,32797,50,0.9998012,1,malicious,0.5
2406,scored_log,1778300435.510000,1778300435.538000,32758,32807,50,0.99967515,1,malicious,0.5
2407,scored_log,1778300435.511000,1778300435.543000,32768,32817,50,0.99951494,1,malicious,0.5
2408,scored_log,1778300435.523000,1778300435.544000,32778,32827,50,0.7310363,1,malicious,0.5
2409,scored_log,1778300435.536000,1778300435.554000,32788,32837,50,0.91672474,1,malicious,0.5
2410,scored_log,1778300435.537000,1778300435.559000,32798,32847,50,0.99977297,1,malicious,0.5
2411,scored_log,1778300435.538000,1778300435.559000,32808,32857,50,0.999796,1,malicious,0.5
2412,scored_log,1778300435.544000,1778300435.564000,32818,32867,50,0.9995104,1,malicious,0.5
2413,scored_log,1778300435.544000,1778300435.565000,32828,32877,50,0.9996356,1,malicious,0.5
2414,scored_log,1778300435.554000,1778300435.568000,32838,32887,50,0.8052846,1,malicious,0.5
2415,scored_log,1778300435.559000,1778300435.579000,32848,32897,50,0.99918085,1,malicious,0.5
2416,scored_log,1778300435.559000,1778300435.581000,32858,32907,50,0.99980503,1,malicious,0.5
2417,scored_log,1778300435.564000,1778300435.582000,32868,32917,50,0.99969125,1,malicious,0.5
2418,scored_log,1778300435.565000,1778300435.587000,32878,32927,50,0.9994825,1,malicious,0.5
2419,scored_log,1778300435.571000,1778300435.589000,32888,32937,50,0.99538165,1,malicious,0.5
2420,scored_log,1778300435.579000,1778300435.598000,32898,32947,50,0.9169881,1,malicious,0.5
2421,scored_log,1778300435.581000,1778300435.603000,32908,32957,50,0.9997731,1,malicious,0.5
2422,scored_log,1778300435.582000,1778300435.603000,32918,32967,50,0.9997961,1,malicious,0.5
2423,scored_log,1778300435.587000,1778300435.607000,32928,32977,50,0.9995103,1,malicious,0.5
2424,scored_log,1778300435.589000,1778300435.608000,32938,32987,50,0.9996357,1,malicious,0.5
2425,scored_log,1778300435.598000,1778300435.611000,32948,32997,50,0.80504453,1,malicious,0.5
2426,scored_log,1778300435.603000,1778300435.621000,32958,33007,50,0.999181,1,malicious,0.5
2427,scored_log,1778300435.603000,1778300435.622000,32968,33017,50,0.99980503,1,malicious,0.5
2428,scored_log,1778300435.607000,1778300435.622000,32978,33027,50,0.99969125,1,malicious,0.5
2429,scored_log,1778300435.608000,1778300435.627000,32988,33037,50,0.99948263,1,malicious,0.5
2430,scored_log,1778300435.613000,1778300435.628000,32998,33047,50,0.99535334,1,malicious,0.5
2431,scored_log,1778300435.621000,1778300435.637000,33008,33057,50,0.9167096,1,malicious,0.5
2432,scored_log,1778300435.622000,1778300435.642000,33018,33067,50,0.99977297,1,malicious,0.5
2433,scored_log,1778300435.622000,1778300435.642000,33028,33077,50,0.999796,1,malicious,0.5
2434,scored_log,1778300435.627000,1778300435.646000,33038,33087,50,0.99951017,1,malicious,0.5
2435,scored_log,1778300435.628000,1778300435.646000,33048,33097,50,0.9996356,1,malicious,0.5
2436,scored_log,1778300435.637000,1778300435.649000,33058,33107,50,0.8050267,1,malicious,0.5
2437,scored_log,1778300435.642000,1778300435.659000,33068,33117,50,0.9991792,1,malicious,0.5
2438,scored_log,1778300435.642000,1778300435.661000,33078,33127,50,0.9998049,1,malicious,0.5
2439,scored_log,1778300435.646000,1778300435.661000,33088,33137,50,0.9996911,1,malicious,0.5
2440,scored_log,1778300435.647000,1778300435.664000,33098,33147,50,0.9994824,1,malicious,0.5
2441,scored_log,1778300435.650000,1778300435.665000,33108,33157,50,0.99536836,1,malicious,0.5
2442,scored_log,1778300435.659000,1778300435.675000,33118,33167,50,0.91665703,1,malicious,0.5
2443,scored_log,1778300435.661000,1778300435.680000,33128,33177,50,0.99977297,1,malicious,0.5
2444,scored_log,1778300435.661000,1778300435.680000,33138,33187,50,0.999796,1,malicious,0.5
2445,scored_log,1778300435.664000,1778300435.684000,33148,33197,50,0.99951017,1,malicious,0.5
2446,scored_log,1778300435.665000,1778300435.685000,33158,33207,50,0.99963546,1,malicious,0.5
2447,scored_log,1778300435.675000,1778300435.688000,33168,33217,50,0.8053276,1,malicious,0.5
2448,scored_log,1778300435.680000,1778300435.698000,33178,33227,50,0.99917954,1,malicious,0.5
2449,scored_log,1778300435.680000,1778300435.700000,33188,33237,50,0.9998049,1,malicious,0.5
2450,scored_log,1778300435.684000,1778300435.700000,33198,33247,50,0.9996911,1,malicious,0.5
2451,scored_log,1778300435.685000,1778300435.705000,33208,33257,50,0.9994824,1,malicious,0.5
2452,scored_log,1778300435.689000,1778300435.706000,33218,33267,50,0.9953654,1,malicious,0.5
2453,scored_log,1778300435.698000,1778300435.715000,33228,33277,50,0.91678476,1,malicious,0.5
2454,scored_log,1778300435.700000,1778300435.721000,33238,33287,50,0.9997731,1,malicious,0.5
2455,scored_log,1778300435.700000,1778300435.721000,33248,33297,50,0.9997961,1,malicious,0.5
2456,scored_log,1778300435.705000,1778300435.727000,33258,33307,50,0.99951065,1,malicious,0.5
2457,scored_log,1778300435.706000,1778300435.727000,33268,33317,50,0.9996357,1,malicious,0.5
2458,scored_log,1778300435.717000,1778300435.730000,33278,33327,50,0.8053117,1,malicious,0.5
2459,scored_log,1778300435.721000,1778300435.740000,33288,33337,50,0.9991794,1,malicious,0.5
2460,scored_log,1778300435.721000,1778300435.742000,33298,33347,50,0.9998049,1,malicious,0.5
2461,scored_log,1778300435.727000,1778300435.742000,33308,33357,50,0.9996911,1,malicious,0.5
2462,scored_log,1778300435.727000,1778300435.746000,33318,33367,50,0.9994824,1,malicious,0.5
2463,scored_log,1778300435.731000,1778300435.747000,33328,33377,50,0.9953614,1,malicious,0.5
2464,scored_log,1778300435.740000,1778300435.762000,33338,33387,50,0.9815077,1,malicious,0.5
2465,scored_log,1778300435.742000,1778300435.767000,33348,33397,50,0.999783,1,malicious,0.5
2466,scored_log,1778300435.742000,1778300435.767000,33358,33407,50,0.9998123,1,malicious,0.5
2467,scored_log,1778300435.746000,1778300435.771000,33368,33417,50,0.9996295,1,malicious,0.5
2468,scored_log,1778300435.747000,1778300435.771000,33378,33427,50,0.99968064,1,malicious,0.5
2469,scored_log,1778300435.762000,1778300435.773000,33388,33437,50,0.24225737,0,benign,0.5
2470,scored_log,1778300435.767000,1778300435.791000,33398,33447,50,0.9970976,1,malicious,0.5
2471,scored_log,1778300435.767000,1778300435.795000,33408,33457,50,0.99979764,1,malicious,0.5
2472,scored_log,1778300435.771000,1778300435.795000,33418,33467,50,0.9998141,1,malicious,0.5
2473,scored_log,1778300435.771000,1778300435.799000,33428,33477,50,0.99969697,1,malicious,0.5
2474,scored_log,1778300435.774000,1778300435.801000,33438,33487,50,0.99658716,1,malicious,0.5
2475,scored_log,1778300435.792000,1778300435.809000,33448,33497,50,0.98942673,1,malicious,0.5
2476,scored_log,1778300435.795000,1778300435.822000,33458,33507,50,0.9994999,1,malicious,0.5
2477,scored_log,1778300435.795000,1778300435.822000,33468,33517,50,0.99981755,1,malicious,0.5
2478,scored_log,1778300435.799000,1778300435.823000,33478,33527,50,0.99970335,1,malicious,0.5
2479,scored_log,1778300435.801000,1778300435.827000,33488,33537,50,0.99958843,1,malicious,0.5
2480,scored_log,1778300435.810000,1778300435.829000,33498,33547,50,0.7786345,1,malicious,0.5
2481,scored_log,1778300435.822000,1778300435.839000,33508,33557,50,0.9176872,1,malicious,0.5
2482,scored_log,1778300435.822000,1778300435.844000,33518,33567,50,0.9997758,1,malicious,0.5
2483,scored_log,1778300435.823000,1778300435.845000,33528,33577,50,0.9997969,1,malicious,0.5
2484,scored_log,1778300435.829000,1778300435.852000,33538,33587,50,0.99951184,1,malicious,0.5
2485,scored_log,1778300435.829000,1778300435.852000,33548,33597,50,0.99963665,1,malicious,0.5
2486,scored_log,1778300435.839000,1778300435.855000,33558,33607,50,0.8053183,1,malicious,0.5
2487,scored_log,1778300435.844000,1778300435.865000,33568,33617,50,0.99919635,1,malicious,0.5
2488,scored_log,1778300435.845000,1778300435.866000,33578,33627,50,0.9998062,1,malicious,0.5
2489,scored_log,1778300435.852000,1778300435.866000,33588,33637,50,0.99969137,1,malicious,0.5
2490,scored_log,1778300435.853000,1778300435.872000,33598,33647,50,0.99948406,1,malicious,0.5
2491,scored_log,1778300435.857000,1778300435.874000,33608,33657,50,0.99443495,1,malicious,0.5
2492,scored_log,1778300435.865000,1778300435.882000,33618,33667,50,0.917718,1,malicious,0.5
2493,scored_log,1778300435.866000,1778300435.887000,33628,33677,50,0.9997758,1,malicious,0.5
2494,scored_log,1778300435.866000,1778300435.888000,33638,33687,50,0.9997969,1,malicious,0.5
2495,scored_log,1778300435.872000,1778300435.894000,33648,33697,50,0.9995116,1,malicious,0.5
2496,scored_log,1778300435.874000,1778300435.895000,33658,33707,50,0.99963665,1,malicious,0.5
2497,scored_log,1778300435.883000,1778300435.899000,33668,33717,50,0.80504745,1,malicious,0.5
2498,scored_log,1778300435.887000,1778300435.908000,33678,33727,50,0.99919575,1,malicious,0.5
2499,scored_log,1778300435.888000,1778300435.910000,33688,33737,50,0.9998062,1,malicious,0.5
2500,scored_log,1778300435.894000,1778300435.911000,33698,33747,50,0.99969137,1,malicious,0.5
2501,scored_log,1778300435.895000,1778300435.915000,33708,33757,50,0.99948394,1,malicious,0.5
2502,scored_log,1778300435.900000,1778300435.917000,33718,33767,50,0.99445456,1,malicious,0.5
2503,scored_log,1778300435.908000,1778300435.926000,33728,33777,50,0.91765374,1,malicious,0.5
2504,scored_log,1778300435.910000,1778300435.932000,33738,33787,50,0.9997758,1,malicious,0.5
2505,scored_log,1778300435.911000,1778300435.932000,33748,33797,50,0.9997969,1,malicious,0.5
2506,scored_log,1778300435.915000,1778300435.937000,33758,33807,50,0.9995115,1,malicious,0.5
2507,scored_log,1778300435.917000,1778300435.937000,33768,33817,50,0.99963665,1,malicious,0.5
2508,scored_log,1778300435.926000,1778300435.941000,33778,33827,50,0.8050884,1,malicious,0.5
2509,scored_log,1778300435.932000,1778300435.952000,33788,33837,50,0.99919695,1,malicious,0.5
2510,scored_log,1778300435.932000,1778300435.953000,33798,33847,50,0.9998062,1,malicious,0.5
2511,scored_log,1778300435.937000,1778300435.953000,33808,33857,50,0.99969137,1,malicious,0.5
2512,scored_log,1778300435.938000,1778300435.958000,33818,33867,50,0.99948394,1,malicious,0.5
2513,scored_log,1778300435.944000,1778300435.960000,33828,33877,50,0.99446636,1,malicious,0.5
2514,scored_log,1778300435.952000,1778300435.970000,33838,33887,50,0.91782004,1,malicious,0.5
2515,scored_log,1778300435.953000,1778300435.974000,33848,33897,50,0.9997758,1,malicious,0.5
2516,scored_log,1778300435.954000,1778300435.975000,33858,33907,50,0.9997969,1,malicious,0.5
2517,scored_log,1778300435.959000,1778300435.981000,33868,33917,50,0.9995117,1,malicious,0.5
2518,scored_log,1778300435.961000,1778300435.981000,33878,33927,50,0.99963665,1,malicious,0.5
2519,scored_log,1778300435.970000,1778300435.984000,33888,33937,50,0.8056052,1,malicious,0.5
2520,scored_log,1778300435.974000,1778300435.996000,33898,33947,50,0.9991968,1,malicious,0.5
2521,scored_log,1778300435.975000,1778300435.997000,33908,33957,50,0.9998062,1,malicious,0.5
2522,scored_log,1778300435.981000,1778300435.997000,33918,33967,50,0.99969137,1,malicious,0.5
2523,scored_log,1778300435.981000,1778300436.002000,33928,33977,50,0.99948394,1,malicious,0.5
2524,scored_log,1778300435.987000,1778300436.003000,33938,33987,50,0.99447554,1,malicious,0.5
2525,scored_log,1778300435.996000,1778300436.012000,33948,33997,50,0.9177669,1,malicious,0.5
2526,scored_log,1778300435.997000,1778300436.017000,33958,34007,50,0.9997758,1,malicious,0.5
2527,scored_log,1778300435.997000,1778300436.018000,33968,34017,50,0.9997969,1,malicious,0.5
2528,scored_log,1778300436.002000,1778300436.022000,33978,34027,50,0.9995115,1,malicious,0.5
2529,scored_log,1778300436.003000,1778300436.023000,33988,34037,50,0.99963665,1,malicious,0.5
2530,scored_log,1778300436.012000,1778300436.026000,33998,34047,50,0.80507076,1,malicious,0.5
2531,scored_log,1778300436.017000,1778300436.040000,34008,34057,50,0.9991972,1,malicious,0.5
2532,scored_log,1778300436.018000,1778300436.041000,34018,34067,50,0.9998062,1,malicious,0.5
2533,scored_log,1778300436.022000,1778300436.041000,34028,34077,50,0.99969137,1,malicious,0.5
2534,scored_log,1778300436.023000,1778300436.047000,34038,34087,50,0.99948406,1,malicious,0.5
2535,scored_log,1778300436.028000,1778300436.049000,34048,34097,50,0.99448675,1,malicious,0.5
2536,scored_log,1778300436.040000,1778300436.070000,34058,34107,50,0.9823338,1,malicious,0.5
2537,scored_log,1778300436.041000,1778300436.075000,34068,34117,50,0.9997867,1,malicious,0.5
2538,scored_log,1778300436.042000,1778300436.075000,34078,34127,50,0.9998136,1,malicious,0.5
2539,scored_log,1778300436.047000,1778300436.080000,34088,34137,50,0.999637,1,malicious,0.5
2540,scored_log,1778300436.049000,1778300436.081000,34098,34147,50,0.99968576,1,malicious,0.5
2541,scored_log,1778300436.070000,1778300436.083000,34108,34157,50,0.24307872,0,benign,0.5
2542,scored_log,1778300436.075000,1778300436.103000,34118,34167,50,0.99729544,1,malicious,0.5
2543,scored_log,1778300436.075000,1778300436.108000,34128,34177,50,0.9997999,1,malicious,0.5
2544,scored_log,1778300436.080000,1778300436.108000,34138,34187,50,0.99981505,1,malicious,0.5
2545,scored_log,1778300436.081000,1778300436.113000,34148,34197,50,0.9997011,1,malicious,0.5
2546,scored_log,1778300436.085000,1778300436.115000,34158,34207,50,0.9967199,1,malicious,0.5
2547,scored_log,1778300436.104000,1778300436.121000,34168,34217,50,0.9900727,1,malicious,0.5
2548,scored_log,1778300436.108000,1778300436.144000,34178,34227,50,0.9994209,1,malicious,0.5
2549,scored_log,1778300436.108000,1778300436.894000,34188,34237,50,0.99360436,1,malicious,0.5
2550,scored_log,1778300436.113000,1778300437.535000,34198,34247,50,0.9708064,1,malicious,0.5
2551,scored_log,1778300436.115000,1778300439.199000,34208,34257,50,0.49229303,0,benign,0.5
2552,scored_log,1778300436.123000,1778300439.301000,34218,34267,50,0.000129176,0,benign,0.5
2553,scored_log,1778300436.144000,1778300439.306000,34228,34277,50,0.00013722935,0,benign,0.5
2554,scored_log,1778300436.894000,1778300439.338000,34238,34287,50,0.0010308778,0,benign,0.5
2555,scored_log,1778300437.546000,1778300439.340000,34248,34297,50,0.00011086281,0,benign,0.5
2556,scored_log,1778300439.199000,1778300439.350000,34258,34307,50,4.2620595e-05,0,benign,0.5
2557,scored_log,1778300439.301000,1778300439.364000,34268,34317,50,8.4126536e-05,0,benign,0.5
2558,scored_log,1778300439.306000,1778300439.375000,34278,34327,50,7.501636e-05,0,benign,0.5
2559,scored_log,1778300439.338000,1778300439.390000,34288,34337,50,0.00010260447,0,benign,0.5
2560,scored_log,1778300439.340000,1778300439.399000,34298,34347,50,3.681031e-05,0,benign,0.5
2561,scored_log,1778300439.352000,1778300439.411000,34308,34357,50,4.8513102e-05,0,benign,0.5
2562,scored_log,1778300439.364000,1778300439.415000,34318,34367,50,0.0002887826,0,benign,0.5
2563,scored_log,1778300439.376000,1778300439.471000,34328,34377,50,0.00017150007,0,benign,0.5
2564,scored_log,1778300439.391000,1778300439.474000,34338,34387,50,0.00018671968,0,benign,0.5
2565,scored_log,1778300439.400000,1778300439.492000,34348,34397,50,0.00011483281,0,benign,0.5
2566,scored_log,1778300439.411000,1778300439.592000,34358,34407,50,0.00016236411,0,benign,0.5
2567,scored_log,1778300439.415000,1778300439.598000,34368,34417,50,0.0001861111,0,benign,0.5
2568,scored_log,1778300439.471000,1778300439.630000,34378,34427,50,0.00016419862,0,benign,0.5
2569,scored_log,1778300439.486000,1778300439.632000,34388,34437,50,7.2119e-05,0,benign,0.5
2570,scored_log,1778300439.492000,1778300439.646000,34398,34447,50,3.9948973e-05,0,benign,0.5
2571,scored_log,1778300439.592000,1778300439.666000,34408,34457,50,0.00010199177,0,benign,0.5
2572,scored_log,1778300439.598000,1778300439.678000,34418,34467,50,7.062183e-05,0,benign,0.5
2573,scored_log,1778300439.632000,1778300439.689000,34428,34477,50,9.732669e-05,0,benign,0.5
2574,scored_log,1778300439.633000,1778300439.697000,34438,34487,50,4.947815e-05,0,benign,0.5
2575,scored_log,1778300439.647000,1778300439.708000,34448,34497,50,4.7549645e-05,0,benign,0.5
2576,scored_log,1778300439.666000,1778300439.711000,34458,34507,50,0.00013203103,0,benign,0.5
2577,scored_log,1778300439.679000,1778300439.769000,34468,34517,50,0.0001467357,0,benign,0.5
2578,scored_log,1778300439.691000,1778300439.783000,34478,34527,50,0.00014535732,0,benign,0.5
2579,scored_log,1778300439.698000,1778300439.789000,34488,34537,50,0.00015531702,0,benign,0.5
2580,scored_log,1778300439.708000,1778300439.894000,34498,34547,50,0.00017554309,0,benign,0.5
2581,scored_log,1778300439.711000,1778300439.900000,34508,34557,50,0.00021062362,0,benign,0.5
2582,scored_log,1778300439.769000,1778300439.905000,34518,34567,50,0.0029554863,0,benign,0.5
2583,scored_log,1778300439.786000,1778300439.905000,34528,34577,50,0.0078040212,0,benign,0.5
2584,scored_log,1778300439.789000,1778300439.910000,34538,34587,50,0.007753123,0,benign,0.5
2585,scored_log,1778300439.894000,1778300439.922000,34548,34597,50,0.00025731267,0,benign,0.5
2586,scored_log,1778300439.900000,1778300439.939000,34558,34607,50,0.00022111998,0,benign,0.5
2587,scored_log,1778300439.905000,1778300439.958000,34568,34617,50,0.00035035406,0,benign,0.5
2588,scored_log,1778300439.905000,1778300439.960000,34578,34627,50,0.00010593122,0,benign,0.5
2589,scored_log,1778300439.910000,1778300439.973000,34588,34637,50,9.597539e-05,0,benign,0.5
2590,scored_log,1778300439.924000,1778300439.984000,34598,34647,50,8.965103e-05,0,benign,0.5
2591,scored_log,1778300439.941000,1778300439.994000,34608,34657,50,7.46238e-05,0,benign,0.5
2592,scored_log,1778300439.958000,1778300440.003000,34618,34667,50,7.742979e-05,0,benign,0.5
2593,scored_log,1778300439.967000,1778300440.012000,34628,34677,50,6.330642e-05,0,benign,0.5
2594,scored_log,1778300439.974000,1778300440.019000,34638,34687,50,8.938214e-05,0,benign,0.5
2595,scored_log,1778300439.984000,1778300440.020000,34648,34697,50,0.00012172676,0,benign,0.5
2596,scored_log,1778300439.995000,1778300440.084000,34658,34707,50,0.000149347,0,benign,0.5
2597,scored_log,1778300440.005000,1778300440.129000,34668,34717,50,6.64856e-05,0,benign,0.5
2598,scored_log,1778300440.013000,1778300440.132000,34678,34727,50,0.00013940792,0,benign,0.5
2599,scored_log,1778300440.019000,1778300440.235000,34688,34737,50,9.0330504e-05,0,benign,0.5
2600,scored_log,1778300440.075000,1778300440.241000,34698,34747,50,9.2662485e-05,0,benign,0.5
2601,scored_log,1778300440.085000,1778300440.298000,34708,34757,50,0.0003242896,0,benign,0.5
2602,scored_log,1778300440.129000,1778300440.300000,34718,34767,50,0.00010539871,0,benign,0.5
2603,scored_log,1778300440.233000,1778300440.316000,34728,34777,50,9.503463e-05,0,benign,0.5
2604,scored_log,1778300440.235000,1778300440.332000,34738,34787,50,8.644531e-05,0,benign,0.5
2605,scored_log,1778300440.241000,1778300440.343000,34748,34797,50,7.339993e-05,0,benign,0.5
2606,scored_log,1778300440.299000,1778300440.355000,34758,34807,50,6.337782e-05,0,benign,0.5
2607,scored_log,1778300440.308000,1778300440.366000,34768,34817,50,6.322739e-05,0,benign,0.5
2608,scored_log,1778300440.320000,1778300440.375000,34778,34827,50,8.9038294e-05,0,benign,0.5
2609,scored_log,1778300440.333000,1778300440.376000,34788,34837,50,0.00012172085,0,benign,0.5
2610,scored_log,1778300440.344000,1778300440.425000,34798,34847,50,0.00019349395,0,benign,0.5
2611,scored_log,1778300440.355000,1778300442.949000,34808,34857,50,0.0056215767,0,benign,0.5
2612,scored_log,1778300440.367000,1778300442.949000,34818,34867,50,0.011293381,0,benign,0.5
2613,scored_log,1778300440.375000,1778300442.951000,34828,34877,50,0.0022756096,0,benign,0.5
2614,scored_log,1778300440.421000,1778300442.958000,34838,34887,50,0.005508224,0,benign,0.5
2615,scored_log,1778300440.426000,1778300443.049000,34848,34897,50,0.0016459187,0,benign,0.5
2616,scored_log,1778300442.949000,1778300446.072000,34858,34907,50,0.0007245195,0,benign,0.5
2617,scored_log,1778300442.949000,1778300449.177000,34868,34917,50,0.0003911216,0,benign,0.5
