sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_max_anomaly_score_norm,iforest_any_anomaly,combined_score,combined_reason,combined_alert,combined_threshold
2646,scored_log,1778300454.212000,1778300457.235000,35158,35207,50,0.008627203293144703,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06890041657552473,low_score,0,0.310117
2642,scored_log,1778300449.190000,1778300454.212000,35118,35167,50,0.00811684224754572,0,benign,0.5,2,161|162,-0.051025277624956844,-0.06948084492572115,0.20953791423441145,0,0.06854316384360544,low_score,0,0.310117
1040,scored_log,1778300246.109000,1778300247.123000,19098,19147,50,0.009758670814335346,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06841833276266353,low_score,0,0.310117
1034,scored_log,1778300244.092000,1778300246.108000,19038,19087,50,0.009704516269266605,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.0683804245811154,low_score,0,0.310117
1039,scored_log,1778300246.108000,1778300247.122000,19088,19137,50,0.009233378805220127,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06805062835628287,low_score,0,0.310117
2655,scored_log,1778300458.249000,1778300462.286000,35248,35297,50,0.0073883505538105965,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06803321965799086,low_score,0,0.310117
2653,scored_log,1778300457.238000,1778300461.273000,35228,35277,50,0.007165949791669846,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06787753912449233,low_score,0,0.310117
1038,scored_log,1778300246.107000,1778300247.121000,19078,19127,50,0.008302356116473675,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06739891247416036,low_score,0,0.310117
1035,scored_log,1778300244.092000,1778300246.109000,19048,19097,50,0.007764582987874746,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.0670224712841411,low_score,0,0.310117
1033,scored_log,1778300244.091000,1778300246.107000,19028,19077,50,0.00755366962403059,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06687483192945019,low_score,0,0.310117
2820,scored_log,1778300523.481000,1778300523.490000,36898,36947,50,0.01996203139424324,0,benign,0.5,1,168,-0.06407307947567037,-0.06407307947567037,0.17599931289945442,0,0.0667732158458066,low_score,0,0.310117
2798,scored_log,1778300512.412000,1778300517.434000,36678,36727,50,0.019561002030968666,0,benign,0.5,2,167|168,-0.06402971641751448,-0.06405139794659243,0.17611077507038517,0,0.06652593394279363,low_score,0,0.310117
1914,scored_log,1778300364.072000,1778300365.086000,27838,27887,50,0.003752096788957715,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06643947459094013,low_score,0,0.310117
2651,scored_log,1778300457.235000,1778300461.271000,35208,35257,50,0.004717449191957712,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06616358870469384,low_score,0,0.310117
3020,scored_log,1778300578.749000,1778300580.780000,38898,38947,50,0.004303660709410906,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.06611677375780864,low_score,0,0.310117
3014,scored_log,1778300577.733000,1778300578.749000,38838,38887,50,0.003916074987500906,0,benign,0.5,1,174,-0.050710367957376046,-0.050710367957376046,0.21034737087073666,0,0.06584546375247165,low_score,0,0.310117
1054,scored_log,1778300249.169000,1778300255.209000,19238,19287,50,0.005620465613901615,0,benign,0.5,2,141|142,-0.05267753782821022,-0.08718745539014569,0.20529087730876258,0,0.06552158912235992,low_score,0,0.310117
2641,scored_log,1778300449.189000,1778300454.212000,35108,35157,50,0.0036327748093754053,0,benign,0.5,2,161|162,-0.051025277624956844,-0.06948084492572115,0.20953791423441145,0,0.06540431663688623,low_score,0,0.310117
1037,scored_log,1778300244.102000,1778300246.704000,19068,19117,50,0.005289019551128149,0,benign,0.5,1,141,-0.05267753782821022,-0.05267753782821022,0.20529087730876258,0,0.06528957687841849,low_score,0,0.310117
2663,scored_log,1778300462.291000,1778300465.316000,35328,35377,50,0.0032109119929373264,0,benign,0.5,2,162|163,-0.051025277624956844,-0.06986992253805235,0.20953791423441145,0,0.06510901266537956,low_score,0,0.310117
1910,scored_log,1778300364.065000,1778300364.076000,27798,27847,50,0.0011598024284467101,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06462486853858242,low_score,0,0.310117
2648,scored_log,1778300454.213000,1778300457.238000,35178,35227,50,0.002507018856704235,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06461628747001641,low_score,0,0.310117
1911,scored_log,1778300364.065000,1778300364.078000,27808,27857,50,0.0010795698035508394,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.0645687057011553,low_score,0,0.310117
1909,scored_log,1778300364.064000,1778300364.071000,27788,27837,50,0.0008736361050978303,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.0644245521122382,low_score,0,0.310117
1912,scored_log,1778300364.065000,1778300364.081000,27818,27867,50,0.0008496689843013883,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.0644077751276807,low_score,0,0.310117
2658,scored_log,1778300461.273000,1778300462.291000,35278,35327,50,0.002166619524359703,0,benign,0.5,1,162,-0.051025277624956844,-0.051025277624956844,0.20953791423441145,0,0.06437800793737523,low_score,0,0.310117
1922,scored_log,1778300365.095000,1778300367.117000,27918,27967,50,0.000797649088781327,0,benign,0.5,1,153,-0.049791205770214564,-0.049791205770214564,0.2127100227955657,0,0.06437136120081666,low_score,0,0.310117
