tp,tn,fp,fn,precision,recall,f1,fpr,tnr,accuracy,threshold,predicted_positive
119,562,99,2,0.5458715596330275,0.9834710743801653,0.7020648967551623,0.14977307110438728,0.8502269288956127,0.870843989769821,0.30003394560820007,218
119,561,100,2,0.54337899543379,0.9834710743801653,0.7000000000000001,0.15128593040847202,0.848714069591528,0.8695652173913043,0.3000327895302,219
119,560,101,2,0.5409090909090909,0.9834710743801653,0.6979472140762463,0.15279878971255673,0.8472012102874432,0.8682864450127877,0.3000314499241,220
119,559,102,2,0.5384615384615384,0.9834710743801653,0.695906432748538,0.15431164901664146,0.8456883509833586,0.8670076726342711,0.30002933016100003,221
119,558,103,2,0.536036036036036,0.9834710743801653,0.693877551020408,0.15582450832072617,0.8441754916792739,0.8657289002557544,0.30002929625440006,222
119,557,104,2,0.5336322869955157,0.9834710743801653,0.6918604651162791,0.1573373676248109,0.8426626323751891,0.8644501278772379,0.30002883379800005,223
119,556,105,2,0.53125,0.9834710743801653,0.6898550724637681,0.1588502269288956,0.8411497730711044,0.8631713554987213,0.30002576549500004,224
120,556,105,1,0.5333333333333333,0.9917355371900827,0.6936416184971098,0.1588502269288956,0.8411497730711044,0.8644501278772379,0.21742100486005006,225
120,555,106,1,0.5309734513274337,0.9917355371900827,0.69164265129683,0.16036308623298035,0.8396369137670197,0.8631713554987213,0.2143116979965613,226
120,554,107,1,0.5286343612334802,0.9917355371900827,0.6896551724137931,0.16187594553706505,0.8381240544629349,0.8618925831202046,0.17440852145657676,227
120,553,108,1,0.5263157894736842,0.9917355371900827,0.6876790830945558,0.16338880484114976,0.8366111951588502,0.860613810741688,0.1653471907965613,228
120,552,109,1,0.5240174672489083,0.9917355371900827,0.6857142857142856,0.1649016641452345,0.8350983358547656,0.8593350383631714,0.1644660769965613,229
120,551,110,1,0.5217391304347826,0.9917355371900827,0.6837606837606838,0.1664145234493192,0.8335854765506808,0.8580562659846548,0.1604623471965613,230
120,550,111,1,0.5194805194805194,0.9917355371900827,0.6818181818181818,0.16792738275340394,0.8320726172465961,0.8567774936061381,0.1488688274965613,231
120,549,112,1,0.5172413793103449,0.9917355371900827,0.6798866855524079,0.16944024205748864,0.8305597579425114,0.8554987212276215,0.1482883496965613,232
120,548,113,1,0.5150214592274678,0.9917355371900827,0.6779661016949153,0.17095310136157338,0.8290468986384266,0.8542199488491049,0.1462855299965613,233
120,547,114,1,0.5128205128205128,0.9917355371900827,0.676056338028169,0.17246596066565809,0.8275340393343419,0.8529411764705882,0.1439676689965613,234
120,546,115,1,0.5106382978723404,0.9917355371900827,0.6741573033707865,0.17397881996974282,0.8260211800302572,0.8516624040920716,0.1435215458365613,235
120,545,116,1,0.5084745762711864,0.9917355371900827,0.6722689075630252,0.17549167927382753,0.8245083207261724,0.850383631713555,0.1431754955165613,236
120,544,117,1,0.5063291139240507,0.9917355371900827,0.670391061452514,0.17700453857791226,0.8229954614220878,0.8491048593350383,0.1429231616165613,237
120,543,118,1,0.5042016806722689,0.9917355371900827,0.6685236768802227,0.17851739788199697,0.8214826021180031,0.8478260869565217,0.1420983117865613,238
120,542,119,1,0.502092050209205,0.9917355371900827,0.6666666666666666,0.1800302571860817,0.8199697428139183,0.8465473145780051,0.1418946608565613,239
120,541,120,1,0.5,0.9917355371900827,0.6648199445983379,0.1815431164901664,0.8184568835098336,0.8452685421994884,0.1418886978365613,240
120,540,121,1,0.4979253112033195,0.9917355371900827,0.6629834254143646,0.18305597579425115,0.8169440242057489,0.8439897698209718,0.1418840074865613,241
120,539,122,1,0.49586776859504134,0.9917355371900827,0.6611570247933884,0.18456883509833585,0.8154311649016641,0.8427109974424553,0.1417324212685613,242
120,538,123,1,0.49382716049382713,0.9917355371900827,0.6593406593406593,0.18608169440242056,0.8139183055975794,0.8414322250639387,0.1415901177365613,243
120,537,124,1,0.4918032786885246,0.9917355371900827,0.6575342465753425,0.1875945537065053,0.8124054462934948,0.840153452685422,0.1414071664225613,244
120,536,125,1,0.4897959183673469,0.9917355371900827,0.6557377049180328,0.18910741301059,0.81089258698941,0.8388746803069054,0.1413488939565613,245
120,535,126,1,0.4878048780487805,0.9917355371900827,0.6539509536784741,0.19062027231467474,0.8093797276853253,0.8375959079283888,0.1413201536575613,246
120,534,127,1,0.48582995951417,0.9917355371900827,0.6521739130434783,0.19213313161875945,0.8078668683812406,0.8363171355498721,0.1413106946765613,247
120,533,128,1,0.4838709677419355,0.9917355371900827,0.6504065040650406,0.19364599092284418,0.8063540090771558,0.8350383631713555,0.1412797733245613,248
120,532,129,1,0.4819277108433735,0.9917355371900827,0.6486486486486487,0.1951588502269289,0.8048411497730711,0.8337595907928389,0.1412797576795613,249
120,531,130,1,0.48,0.9917355371900827,0.6469002695417789,0.19667170953101362,0.8033282904689864,0.8324808184143222,0.1412774844155613,250
120,530,131,1,0.47808764940239046,0.9917355371900827,0.6451612903225806,0.19818456883509833,0.8018154311649016,0.8312020460358056,0.1412702390025613,251
120,529,132,1,0.47619047619047616,0.9917355371900827,0.6434316353887399,0.19969742813918306,0.800302571860817,0.829923273657289,0.1412683692815613,252
120,528,133,1,0.4743083003952569,0.9917355371900827,0.6417112299465241,0.20121028744326777,0.7987897125567323,0.8286445012787724,0.1412675593255613,253
120,527,134,1,0.47244094488188976,0.9917355371900827,0.64,0.2027231467473525,0.7972768532526475,0.8273657289002557,0.1412595954955613,254
120,526,135,1,0.47058823529411764,0.9917355371900827,0.6382978723404256,0.2042360060514372,0.7957639939485628,0.8260869565217391,0.1412594252555613,255
120,525,136,1,0.46875,0.9917355371900827,0.636604774535809,0.20574886535552195,0.794251134644478,0.8248081841432225,0.1412544195555613,256
120,524,137,1,0.4669260700389105,0.9917355371900827,0.634920634920635,0.20726172465960666,0.7927382753403933,0.8235294117647058,0.1412541908795613,257
120,523,138,1,0.46511627906976744,0.9917355371900827,0.633245382585752,0.2087745839636914,0.7912254160363086,0.8222506393861893,0.1412528388575613,258
120,522,139,1,0.46332046332046334,0.9917355371900827,0.631578947368421,0.2102874432677761,0.789712556732224,0.8209718670076727,0.1412518934305613,259
120,521,140,1,0.46153846153846156,0.9917355371900827,0.6299212598425198,0.2118003025718608,0.7881996974281392,0.819693094629156,0.1412474495785613,260
120,520,141,1,0.45977011494252873,0.9917355371900827,0.6282722513089004,0.21331316187594554,0.7866868381240545,0.8184143222506394,0.1412433841885613,261
120,519,142,1,0.4580152671755725,0.9917355371900827,0.6266318537859007,0.21482602118003025,0.7851739788199698,0.8171355498721228,0.1412411960655613,262
120,518,143,1,0.45627376425855515,0.9917355371900827,0.625,0.21633888048411498,0.783661119515885,0.8158567774936062,0.1412411575865613,263
120,517,144,1,0.45454545454545453,0.9917355371900827,0.6233766233766234,0.2178517397881997,0.7821482602118003,0.8145780051150895,0.1412411540585613,264
120,516,145,1,0.4528301886792453,0.9917355371900827,0.621761658031088,0.21936459909228442,0.7806354009077155,0.8132992327365729,0.1412403542665613,265
120,515,146,1,0.45112781954887216,0.9917355371900827,0.6201550387596899,0.22087745839636913,0.7791225416036308,0.8120204603580563,0.1412393948045613,266
120,514,147,1,0.449438202247191,0.9917355371900827,0.6185567010309277,0.22239031770045387,0.7776096822995462,0.8107416879795396,0.1412391716095613,267
120,513,148,1,0.44776119402985076,0.9917355371900827,0.6169665809768637,0.22390317700453857,0.7760968229954615,0.809462915601023,0.1412386669095613,268
120,512,149,1,0.44609665427509293,0.9917355371900827,0.6153846153846154,0.2254160363086233,0.7745839636913767,0.8081841432225064,0.1412380033165613,269
120,511,150,1,0.4444444444444444,0.9917355371900827,0.6138107416879796,0.22692889561270801,0.773071104387292,0.8069053708439897,0.1412379227535613,270
120,510,151,1,0.44280442804428044,0.9917355371900827,0.6122448979591837,0.22844175491679275,0.7715582450832073,0.8056265984654731,0.1412375855285613,271
120,509,152,1,0.4411764705882353,0.9917355371900827,0.6106870229007634,0.22995461422087746,0.7700453857791225,0.8043478260869565,0.1412372627515613,272
120,508,153,1,0.43956043956043955,0.9917355371900827,0.6091370558375634,0.2314674735249622,0.7685325264750378,0.80306905370844,0.1412367295405613,273
120,507,154,1,0.43795620437956206,0.9917355371900827,0.6075949367088607,0.2329803328290469,0.7670196671709532,0.8017902813299232,0.1412351127715613,274
120,506,155,1,0.43636363636363634,0.9917355371900827,0.6060606060606061,0.2344931921331316,0.7655068078668684,0.8005115089514067,0.1412344393435613,275
120,505,156,1,0.43478260869565216,0.9917355371900827,0.6045340050377833,0.23600605143721634,0.7639939485627837,0.7992327365728901,0.1412343841205613,276
120,504,157,1,0.4332129963898917,0.9917355371900827,0.6030150753768845,0.23751891074130105,0.762481089258699,0.7979539641943734,0.1412336713315613,277
120,503,158,1,0.4316546762589928,0.9917355371900827,0.6015037593984962,0.23903177004538578,0.7609682299546142,0.7966751918158568,0.1412335288955613,278
120,502,159,1,0.43010752688172044,0.9917355371900827,0.6,0.2405446293494705,0.7594553706505295,0.7953964194373402,0.1412333850455613,279
120,501,160,1,0.42857142857142855,0.9917355371900827,0.598503740648379,0.24205748865355523,0.7579425113464447,0.7941176470588235,0.14123103422856131,280
120,500,161,1,0.42704626334519574,0.9917355371900827,0.5970149253731343,0.24357034795763993,0.75642965204236,0.7928388746803069,0.1412291618125613,281
120,499,162,1,0.425531914893617,0.9917355371900827,0.5955334987593053,0.24508320726172467,0.7549167927382754,0.7915601023017903,0.1412286591845613,282
120,498,163,1,0.42402826855123676,0.9917355371900827,0.594059405940594,0.24659606656580937,0.7534039334341907,0.7902813299232737,0.1412285914175613,283
120,497,164,1,0.4225352112676056,0.9917355371900827,0.5925925925925926,0.2481089258698941,0.7518910741301059,0.789002557544757,0.1412285654825613,284
120,496,165,1,0.42105263157894735,0.9917355371900827,0.5911330049261083,0.24962178517397882,0.7503782148260212,0.7877237851662404,0.1412259965735613,285
120,495,166,1,0.4195804195804196,0.9917355371900827,0.5896805896805897,0.25113464447806355,0.7488653555219364,0.7864450127877238,0.1412249390415613,286
120,494,167,1,0.4181184668989547,0.9917355371900827,0.5882352941176471,0.2526475037821483,0.7473524962178517,0.7851662404092071,0.1412234395645613,287
120,493,168,1,0.4166666666666667,0.9917355371900827,0.5867970660146699,0.25416036308623297,0.745839636913767,0.7838874680306905,0.1412232109487613,288
120,492,169,1,0.41522491349480967,0.9917355371900827,0.5853658536585366,0.2556732223903177,0.7443267776096822,0.782608695652174,0.1412229631410613,289
120,491,170,1,0.41379310344827586,0.9917355371900827,0.583941605839416,0.25718608169440244,0.7428139183055976,0.7813299232736572,0.1412227404010613,290
120,490,171,1,0.41237113402061853,0.9917355371900827,0.5825242718446602,0.2586989409984871,0.7413010590015129,0.7800511508951407,0.1412217305285613,291
120,489,172,1,0.410958904109589,0.9917355371900827,0.5811138014527845,0.26021180030257185,0.7397881996974282,0.7787723785166241,0.1412217291705613,292
120,488,173,1,0.40955631399317405,0.9917355371900827,0.5797101449275363,0.2617246596066566,0.7382753403933434,0.7774936061381074,0.1412199714285613,293
120,487,174,1,0.40816326530612246,0.9917355371900827,0.5783132530120482,0.2632375189107413,0.7367624810892587,0.7762148337595908,0.1412198411025613,294
120,486,175,1,0.4067796610169492,0.9917355371900827,0.576923076923077,0.264750378214826,0.735249621785174,0.7749360613810742,0.1412198410325613,295
120,485,176,1,0.40540540540540543,0.9917355371900827,0.5755395683453237,0.26626323751891073,0.7337367624810892,0.7736572890025576,0.1412198199345613,296
120,484,177,1,0.40404040404040403,0.9917355371900827,0.5741626794258373,0.26777609682299547,0.7322239031770046,0.7723785166240409,0.1412194673515613,297
120,483,178,1,0.40268456375838924,0.9917355371900827,0.5727923627684963,0.2692889561270802,0.7307110438729199,0.7710997442455243,0.1412193934700613,298
120,482,179,1,0.4013377926421405,0.9917355371900827,0.5714285714285715,0.2708018154311649,0.7291981845688351,0.7698209718670077,0.1412192544010613,299
120,481,180,1,0.4,0.9917355371900827,0.5700712589073633,0.2723146747352496,0.7276853252647504,0.768542199488491,0.1412192394875613,300
120,480,181,1,0.39867109634551495,0.9917355371900827,0.5687203791469194,0.27382753403933435,0.7261724659606656,0.7672634271099744,0.1412191885905613,301
120,479,182,1,0.3973509933774834,0.9917355371900827,0.5673758865248226,0.2753403933434191,0.7246596066565809,0.7659846547314578,0.1412189919395613,302
120,478,183,1,0.39603960396039606,0.9917355371900827,0.5660377358490566,0.27685325264750377,0.7231467473524962,0.7647058823529411,0.1412188327315613,303
120,477,184,1,0.39473684210526316,0.9917355371900827,0.5647058823529413,0.2783661119515885,0.7216338880484114,0.7634271099744245,0.1412185205413613,304
120,476,185,1,0.39344262295081966,0.9917355371900827,0.5633802816901409,0.27987897125567324,0.7201210287443268,0.7621483375959079,0.1412145549965613,305
120,475,186,1,0.39215686274509803,0.9917355371900827,0.5620608899297425,0.2813918305597579,0.7186081694402421,0.7608695652173914,0.14121364859456131,306
120,474,187,1,0.39087947882736157,0.9917355371900827,0.5607476635514019,0.28290468986384265,0.7170953101361573,0.7595907928388747,0.1412136483075613,307
120,473,188,1,0.38961038961038963,0.9917355371900827,0.5594405594405594,0.2844175491679274,0.7155824508320726,0.7583120204603581,0.1412136311183613,308
120,472,189,1,0.3883495145631068,0.9917355371900827,0.5581395348837209,0.2859304084720121,0.7140695915279879,0.7570332480818415,0.1412134981253613,309
120,471,190,1,0.3870967741935484,0.9917355371900827,0.5568445475638051,0.2874432677760968,0.7125567322239031,0.7557544757033248,0.1412134892955613,310
120,470,191,1,0.3858520900321543,0.9917355371900827,0.5555555555555556,0.28895612708018154,0.7110438729198184,0.7544757033248082,0.1412118211115613,311
120,469,192,1,0.38461538461538464,0.9917355371900827,0.5542725173210162,0.29046898638426627,0.7095310136157338,0.7531969309462916,0.1412113996527613,312
120,468,193,1,0.38338658146964855,0.9917355371900827,0.5529953917050692,0.291981845688351,0.708018154311649,0.7519181585677749,0.1412113158795613,313
120,467,194,1,0.3821656050955414,0.9917355371900827,0.5517241379310345,0.2934947049924357,0.7065052950075643,0.7506393861892583,0.1412103217255613,314
120,466,195,1,0.38095238095238093,0.9917355371900827,0.5504587155963303,0.2950075642965204,0.7049924357034796,0.7493606138107417,0.1412103127865613,315
120,465,196,1,0.379746835443038,0.9917355371900827,0.5491990846681922,0.29652042360060515,0.7034795763993948,0.7480818414322251,0.1412084555710613,316
120,464,197,1,0.3785488958990536,0.9917355371900827,0.5479452054794519,0.2980332829046899,0.7019667170953101,0.7468030690537084,0.1412084551755613,317
120,463,198,1,0.37735849056603776,0.9917355371900827,0.5466970387243736,0.29954614220877457,0.7004538577912254,0.7455242966751918,0.1412078967890613,318
120,462,199,1,0.3761755485893417,0.9917355371900827,0.5454545454545455,0.3010590015128593,0.6989409984871406,0.7442455242966752,0.1412077304767613,319
120,461,200,1,0.375,0.9917355371900827,0.5442176870748299,0.30257186081694404,0.697428139183056,0.7429667519181585,0.1412072632645613,320
120,460,201,1,0.37383177570093457,0.9917355371900827,0.5429864253393665,0.3040847201210287,0.6959152798789713,0.7416879795396419,0.1412069940347613,321
120,459,202,1,0.37267080745341613,0.9917355371900827,0.5417607223476297,0.30559757942511345,0.6944024205748865,0.7404092071611253,0.1412068390995613,322
120,458,203,1,0.3715170278637771,0.9917355371900827,0.5405405405405405,0.3071104387291982,0.6928895612708018,0.7391304347826086,0.1412062752565613,323
120,457,204,1,0.37037037037037035,0.9917355371900827,0.5393258426966291,0.3086232980332829,0.6913767019667171,0.7378516624040921,0.1412060436335613,324
120,456,205,1,0.36923076923076925,0.9917355371900827,0.5381165919282511,0.3101361573373676,0.6898638426626323,0.7365728900255755,0.1412055132155613,325
120,455,206,1,0.36809815950920244,0.9917355371900827,0.5369127516778524,0.31164901664145234,0.6883509833585476,0.7352941176470589,0.1412053301865613,326
120,454,207,1,0.3669724770642202,0.9917355371900827,0.5357142857142858,0.31316187594553707,0.686838124054463,0.7340153452685422,0.1412052837380613,327
120,453,208,1,0.36585365853658536,0.9917355371900827,0.5345211581291759,0.3146747352496218,0.6853252647503782,0.7327365728900256,0.1412049428345613,328
120,452,209,1,0.364741641337386,0.9917355371900827,0.5333333333333333,0.3161875945537065,0.6838124054462935,0.731457800511509,0.1412047539920613,329
120,451,210,1,0.36363636363636365,0.9917355371900827,0.5321507760532151,0.3177004538577912,0.6822995461422088,0.7301790281329923,0.1412040231605613,330
120,450,211,1,0.36253776435045315,0.9917355371900827,0.5309734513274336,0.31921331316187596,0.680786686838124,0.7289002557544757,0.1412026599917613,331
120,449,212,1,0.3614457831325301,0.9917355371900827,0.5298013245033112,0.3207261724659607,0.6792738275340393,0.7276214833759591,0.1412023383515613,332
120,448,213,1,0.36036036036036034,0.9917355371900827,0.5286343612334802,0.32223903177004537,0.6777609682299546,0.7263427109974424,0.1412015018025613,333
120,447,214,1,0.3592814371257485,0.9917355371900827,0.5274725274725275,0.3237518910741301,0.6762481089258698,0.7250639386189258,0.1412014961920613,334
120,446,215,1,0.3582089552238806,0.9917355371900827,0.5263157894736842,0.32526475037821484,0.6747352496217852,0.7237851662404092,0.1412014521585613,335
120,445,216,1,0.35714285714285715,0.9917355371900827,0.5251641137855579,0.3267776096822995,0.6732223903177005,0.7225063938618926,0.1412014419105613,336
120,444,217,1,0.3560830860534125,0.9917355371900827,0.5240174672489083,0.32829046898638425,0.6717095310136157,0.7212276214833759,0.1412013653837613,337
120,443,218,1,0.35502958579881655,0.9917355371900827,0.522875816993464,0.329803328290469,0.670196671709531,0.7199488491048593,0.1412013318495613,338
120,442,219,1,0.35398230088495575,0.9917355371900827,0.5217391304347827,0.3313161875945537,0.6686838124054463,0.7186700767263428,0.1412010620093613,339
120,441,220,1,0.35294117647058826,0.9917355371900827,0.5206073752711496,0.3328290468986384,0.6671709531013615,0.717391304347826,0.1412010250990613,340
120,440,221,1,0.3519061583577713,0.9917355371900827,0.5194805194805195,0.33434190620272314,0.6656580937972768,0.7161125319693095,0.1412008997465613,341
120,439,222,1,0.3508771929824561,0.9917355371900827,0.5183585313174945,0.3358547655068079,0.6641452344931922,0.7148337595907929,0.1412008319403613,342
120,438,223,1,0.3498542274052478,0.9917355371900827,0.5172413793103448,0.3373676248108926,0.6626323751891074,0.7135549872122762,0.1412008191667613,343
120,437,224,1,0.3488372093023256,0.9917355371900827,0.5161290322580645,0.3388804841149773,0.6611195158850227,0.7122762148337596,0.1412007928453613,344
120,436,225,1,0.34782608695652173,0.9917355371900827,0.5150214592274678,0.340393343419062,0.659606656580938,0.710997442455243,0.1412007727385613,345
120,435,226,1,0.3468208092485549,0.9917355371900827,0.5139186295503212,0.34190620272314676,0.6580937972768532,0.7097186700767263,0.1412007317115613,346
120,434,227,1,0.345821325648415,0.9917355371900827,0.5128205128205128,0.3434190620272315,0.6565809379727685,0.7084398976982097,0.1412006835613613,347
120,433,228,1,0.3448275862068966,0.9917355371900827,0.511727078891258,0.34493192133131617,0.6550680786686838,0.7071611253196931,0.1412006773677613,348
120,432,229,1,0.3438395415472779,0.9917355371900827,0.5106382978723404,0.3464447806354009,0.653555219364599,0.7058823529411765,0.1412006222903613,349
120,431,230,1,0.34285714285714286,0.9917355371900827,0.5095541401273886,0.34795763993948564,0.6520423600605144,0.7046035805626598,0.1411991583495613,350
120,430,231,1,0.3418803418803419,0.9917355371900827,0.5084745762711865,0.3494704992435703,0.6505295007564297,0.7033248081841432,0.1411991269755613,351
120,429,232,1,0.3409090909090909,0.9917355371900827,0.507399577167019,0.35098335854765506,0.649016641452345,0.7020460358056266,0.1411990607345613,352
120,428,233,1,0.33994334277620397,0.9917355371900827,0.5063291139240507,0.3524962178517398,0.6475037821482602,0.7007672634271099,0.1411987017780613,353
120,427,234,1,0.3389830508474576,0.9917355371900827,0.5052631578947367,0.3540090771558245,0.6459909228441755,0.6994884910485933,0.1411986267863613,354
120,426,235,1,0.3380281690140845,0.9917355371900827,0.5042016806722689,0.3555219364599092,0.6444780635400907,0.6982097186700768,0.1411970269895613,355
120,425,236,1,0.33707865168539325,0.9917355371900827,0.5031446540880503,0.35703479576399394,0.642965204236006,0.69693094629156,0.1411966086555613,356
120,424,237,1,0.33613445378151263,0.9917355371900827,0.5020920502092051,0.3585476550680787,0.6414523449319214,0.6956521739130435,0.1411963428725613,357
120,423,238,1,0.33519553072625696,0.9917355371900827,0.5010438413361168,0.3600605143721634,0.6399394856278366,0.6943734015345269,0.1411960186297613,358
120,422,239,1,0.3342618384401114,0.9917355371900827,0.5,0.3615733736762481,0.6384266263237519,0.6930946291560103,0.1411957916477613,359
120,421,240,1,0.3333333333333333,0.9917355371900827,0.498960498960499,0.3630862329803328,0.6369137670196672,0.6918158567774936,0.1411957711727613,360
120,420,241,1,0.33240997229916897,0.9917355371900827,0.4979253112033195,0.36459909228441756,0.6354009077155824,0.690537084398977,0.1411957576165613,361
120,419,242,1,0.3314917127071823,0.9917355371900827,0.4968944099378882,0.3661119515885023,0.6338880484114977,0.6892583120204604,0.1411957543265613,362
120,418,243,1,0.3305785123966942,0.9917355371900827,0.4958677685950413,0.367624810892587,0.632375189107413,0.6879795396419437,0.1411947608795613,363
120,417,244,1,0.32967032967032966,0.9917355371900827,0.4948453608247423,0.3691376701966717,0.6308623298033282,0.6867007672634271,0.1411944700785613,364
120,416,245,1,0.3287671232876712,0.9917355371900827,0.49382716049382713,0.37065052950075644,0.6293494704992436,0.6854219948849105,0.1411942406857613,365
120,415,246,1,0.32786885245901637,0.9917355371900827,0.49281314168377827,0.3721633888048411,0.6278366111951589,0.6841432225063938,0.1411932932245613,366
120,414,247,1,0.32697547683923706,0.9917355371900827,0.4918032786885246,0.37367624810892586,0.6263237518910741,0.6828644501278772,0.1411930921215613,367
120,413,248,1,0.32608695652173914,0.9917355371900827,0.49079754601227005,0.3751891074130106,0.6248108925869894,0.6815856777493606,0.1411930860483613,368
120,412,249,1,0.3252032520325203,0.9917355371900827,0.4897959183673469,0.3767019667170953,0.6232980332829047,0.680306905370844,0.1411929957035613,369
120,411,250,1,0.32432432432432434,0.9917355371900827,0.48879837067209775,0.37821482602118,0.6217851739788199,0.6790281329923273,0.1411929805590613,370
120,410,251,1,0.32345013477088946,0.9917355371900827,0.4878048780487805,0.37972768532526474,0.6202723146747352,0.6777493606138107,0.1411926253405613,371
120,409,252,1,0.3225806451612903,0.9917355371900827,0.486815415821501,0.3812405446293495,0.6187594553706506,0.6764705882352942,0.1411924473095613,372
120,408,253,1,0.32171581769436997,0.9917355371900827,0.48582995951417,0.3827534039334342,0.6172465960665658,0.6751918158567775,0.1411924298795613,373
120,407,254,1,0.32085561497326204,0.9917355371900827,0.48484848484848486,0.3842662632375189,0.6157337367624811,0.6739130434782609,0.1411924137550613,374
120,406,255,1,0.32,0.9917355371900827,0.4838709677419355,0.3857791225416036,0.6142208774583964,0.6726342710997443,0.1411923691643613,375
120,405,256,1,0.3191489361702128,0.9917355371900827,0.48289738430583495,0.38729198184568836,0.6127080181543116,0.6713554987212276,0.1411921226803613,376
120,404,257,1,0.3183023872679045,0.9917355371900827,0.4819277108433735,0.3888048411497731,0.6111951588502269,0.670076726342711,0.1411910594895613,377
120,403,258,1,0.31746031746031744,0.9917355371900827,0.48096192384769537,0.3903177004538578,0.6096822995461422,0.6687979539641944,0.1411896800415613,378
120,402,259,1,0.316622691292876,0.9917355371900827,0.48,0.3918305597579425,0.6081694402420574,0.6675191815856778,0.1411890712935613,379
120,401,260,1,0.3157894736842105,0.9917355371900827,0.47904191616766467,0.39334341906202724,0.6066565809379728,0.6662404092071611,0.1411887555550613,380
120,400,261,1,0.31496062992125984,0.9917355371900827,0.4780876494023904,0.394856278366112,0.6051437216338881,0.6649616368286445,0.1411887004965613,381
120,399,262,1,0.31413612565445026,0.9917355371900827,0.4771371769383699,0.39636913767019666,0.6036308623298033,0.6636828644501279,0.1411876077223613,382
120,398,263,1,0.3133159268929504,0.9917355371900827,0.4761904761904762,0.3978819969742814,0.6021180030257186,0.6624040920716112,0.1411872866505613,383
120,397,264,1,0.3125,0.9917355371900827,0.4752475247524753,0.39939485627836613,0.6006051437216339,0.6611253196930946,0.1411866259135613,384
120,396,265,1,0.3116883116883117,0.9917355371900827,0.47430830039525695,0.4009077155824508,0.5990922844175491,0.659846547314578,0.1411835327745613,385
120,395,266,1,0.31088082901554404,0.9917355371900827,0.4733727810650888,0.40242057488653554,0.5975794251134644,0.6585677749360613,0.1411834728335613,386
120,394,267,1,0.31007751937984496,0.9917355371900827,0.47244094488188976,0.4039334341906203,0.5960665658093798,0.6572890025575447,0.1411834704115613,387
120,393,268,1,0.30927835051546393,0.9917355371900827,0.4715127701375246,0.405446293494705,0.594553706505295,0.6560102301790282,0.1411833266735613,388
120,392,269,1,0.30848329048843187,0.9917355371900827,0.47058823529411764,0.4069591527987897,0.5930408472012103,0.6547314578005116,0.1411829807657613,389
120,391,270,1,0.3076923076923077,0.9917355371900827,0.4696673189823875,0.4084720121028744,0.5915279878971256,0.6534526854219949,0.1411829092775613,390
120,390,271,1,0.3069053708439898,0.9917355371900827,0.46875000000000006,0.40998487140695916,0.5900151285930408,0.6521739130434783,0.1411826332675613,391
120,389,272,1,0.30612244897959184,0.9917355371900827,0.4678362573099416,0.4114977307110439,0.5885022692889561,0.6508951406649617,0.1411826205205613,392
120,388,273,1,0.3053435114503817,0.9917355371900827,0.46692607003891046,0.4130105900151286,0.5869894099848714,0.649616368286445,0.1411826050715613,393
120,387,274,1,0.30456852791878175,0.9917355371900827,0.4660194174757282,0.4145234493192133,0.5854765506807866,0.6483375959079284,0.1411825270810613,394
120,386,275,1,0.3037974683544304,0.9917355371900827,0.4651162790697675,0.41603630862329805,0.583963691376702,0.6470588235294118,0.1411814078965613,395
120,385,276,1,0.30303030303030304,0.9917355371900827,0.4642166344294004,0.4175491679273828,0.5824508320726173,0.6457800511508951,0.1411811173475613,396
120,384,277,1,0.3022670025188917,0.9917355371900827,0.46332046332046345,0.41906202723146746,0.5809379727685325,0.6445012787723785,0.1411808967523613,397
120,383,278,1,0.3015075376884422,0.9917355371900827,0.4624277456647399,0.4205748865355522,0.5794251134644478,0.6432225063938619,0.1411808888535613,398
120,382,279,1,0.3007518796992481,0.9917355371900827,0.4615384615384615,0.42208774583963693,0.5779122541603631,0.6419437340153452,0.1411808598105613,399
120,381,280,1,0.3,0.9917355371900827,0.4606525911708253,0.4236006051437216,0.5763993948562783,0.6406649616368286,0.1411797420876613,400
120,380,281,1,0.29925187032418954,0.9917355371900827,0.4597701149425288,0.42511346444780634,0.5748865355521936,0.639386189258312,0.1411797313993613,401
120,379,282,1,0.29850746268656714,0.9917355371900827,0.45889101338432126,0.4266263237518911,0.573373676248109,0.6381074168797954,0.1411794994935613,402
120,378,283,1,0.2977667493796526,0.9917355371900827,0.4580152671755725,0.4281391830559758,0.5718608169440242,0.6368286445012787,0.1411794610103613,403
120,377,284,1,0.297029702970297,0.9917355371900827,0.4571428571428571,0.4296520423600605,0.5703479576399395,0.6355498721227621,0.1411794536967613,404
120,376,285,1,0.2962962962962963,0.9917355371900827,0.4562737642585551,0.43116490166414523,0.5688350983358548,0.6342710997442456,0.1411789648923613,405
120,375,286,1,0.2955665024630542,0.9917355371900827,0.4554079696394687,0.43267776096822996,0.56732223903177,0.6329923273657289,0.1411723438527613,406
120,374,287,1,0.29484029484029484,0.9917355371900827,0.45454545454545453,0.4341906202723147,0.5658093797276853,0.6317135549872123,0.1411714483735613,407
120,373,288,1,0.29411764705882354,0.9917355371900827,0.4536862003780718,0.4357034795763994,0.5642965204236006,0.6304347826086957,0.1411714189483613,408
120,372,289,1,0.293398533007335,0.9917355371900827,0.4528301886792453,0.4372163388804841,0.5627836611195158,0.629156010230179,0.1411712471445613,409
120,371,290,1,0.2926829268292683,0.9917355371900827,0.4519774011299435,0.43872919818456885,0.5612708018154312,0.6278772378516624,0.1411712160365613,410
