tp,tn,fp,fn,precision,recall,f1,fpr,tnr,accuracy,threshold,predicted_positive
121,526,135,0,0.47265625,1.0,0.6419098143236074,0.2042360060514372,0.7957639939485628,0.8273657289002557,0.00020220269,256
121,525,136,0,0.4708171206225681,1.0,0.6402116402116401,0.20574886535552195,0.794251134644478,0.8260869565217391,0.00020149944,257
121,524,137,0,0.4689922480620155,1.0,0.6385224274406333,0.20726172465960666,0.7927382753403933,0.8248081841432225,0.00020114066,258
121,523,138,0,0.4671814671814672,1.0,0.6368421052631579,0.2087745839636914,0.7912254160363086,0.8235294117647058,0.00020013994,259
121,522,139,0,0.4653846153846154,1.0,0.6351706036745406,0.2102874432677761,0.789712556732224,0.8222506393861893,0.00019918484,260
121,521,140,0,0.46360153256704983,1.0,0.6335078534031414,0.2118003025718608,0.7881996974281392,0.8209718670076727,0.00019895517,261
121,520,141,0,0.4618320610687023,1.0,0.6318537859007832,0.21331316187594554,0.7866868381240545,0.819693094629156,0.00019844684,262
121,519,142,0,0.4600760456273764,1.0,0.6302083333333333,0.21482602118003025,0.7851739788199698,0.8184143222506394,0.00019802366,263
121,518,143,0,0.4583333333333333,1.0,0.6285714285714286,0.21633888048411498,0.783661119515885,0.8171355498721228,0.00019560342,264
121,517,144,0,0.45660377358490567,1.0,0.6269430051813472,0.2178517397881997,0.7821482602118003,0.8158567774936062,0.00019535926,265
121,516,145,0,0.4548872180451128,1.0,0.6253229974160206,0.21936459909228442,0.7806354009077155,0.8145780051150895,0.00018860458,266
121,515,146,0,0.45318352059925093,1.0,0.6237113402061856,0.22087745839636913,0.7791225416036308,0.8132992327365729,0.00018593355,267
121,514,147,0,0.45149253731343286,1.0,0.622107969151671,0.22239031770045387,0.7776096822995462,0.8120204603580563,0.00018477647,268
121,513,148,0,0.44981412639405205,1.0,0.6205128205128205,0.22390317700453857,0.7760968229954615,0.8107416879795396,0.00017451106,269
121,512,149,0,0.44814814814814813,1.0,0.618925831202046,0.2254160363086233,0.7745839636913767,0.809462915601023,0.00017360256,270
121,511,150,0,0.44649446494464945,1.0,0.6173469387755103,0.22692889561270801,0.773071104387292,0.8081841432225064,0.00017339957,271
121,510,151,0,0.44485294117647056,1.0,0.6157760814249363,0.22844175491679275,0.7715582450832073,0.8069053708439897,0.00017315637,272
121,509,152,0,0.4432234432234432,1.0,0.6142131979695431,0.22995461422087746,0.7700453857791225,0.8056265984654731,0.00017291828,273
121,508,153,0,0.4416058394160584,1.0,0.6126582278481013,0.2314674735249622,0.7685325264750378,0.8043478260869565,0.00017279352,274
121,507,154,0,0.44,1.0,0.6111111111111112,0.2329803328290469,0.7670196671709532,0.80306905370844,0.00016962783,275
121,506,155,0,0.4384057971014493,1.0,0.6095717884130982,0.2344931921331316,0.7655068078668684,0.8017902813299232,0.00016894328,276
121,505,156,0,0.4368231046931408,1.0,0.6080402010050251,0.23600605143721634,0.7639939485627837,0.8005115089514067,0.00016725884,277
121,504,157,0,0.4352517985611511,1.0,0.6065162907268171,0.23751891074130105,0.762481089258699,0.7992327365728901,0.00016721881,278
121,503,158,0,0.4336917562724014,1.0,0.605,0.23903177004538578,0.7609682299546142,0.7979539641943734,0.00016689608,279
121,502,159,0,0.43214285714285716,1.0,0.6034912718204489,0.2405446293494705,0.7594553706505295,0.7966751918158568,0.00016600537,280
121,501,160,0,0.4306049822064057,1.0,0.6019900497512437,0.24205748865355523,0.7579425113464447,0.7953964194373402,0.00016571123,281
121,500,161,0,0.42907801418439717,1.0,0.6004962779156328,0.24357034795763993,0.75642965204236,0.7941176470588235,0.00016567869,282
121,499,162,0,0.4275618374558304,1.0,0.599009900990099,0.24508320726172467,0.7549167927382754,0.7928388746803069,0.00016562182,283
121,498,163,0,0.426056338028169,1.0,0.5975308641975309,0.24659606656580937,0.7534039334341907,0.7915601023017903,0.00016495452,284
121,497,164,0,0.4245614035087719,1.0,0.5960591133004925,0.2481089258698941,0.7518910741301059,0.7902813299232737,0.00016491898,285
121,496,165,0,0.4230769230769231,1.0,0.5945945945945945,0.24962178517397882,0.7503782148260212,0.789002557544757,0.00016489021,286
121,495,166,0,0.42160278745644597,1.0,0.5931372549019608,0.25113464447806355,0.7488653555219364,0.7877237851662404,0.00016418623,287
121,494,167,0,0.4201388888888889,1.0,0.5916870415647922,0.2526475037821483,0.7473524962178517,0.7864450127877238,0.00016413818,288
121,493,168,0,0.4186851211072664,1.0,0.5902439024390244,0.25416036308623297,0.745839636913767,0.7851662404092071,0.00016394453,289
121,492,169,0,0.41724137931034483,1.0,0.5888077858880778,0.2556732223903177,0.7443267776096822,0.7838874680306905,0.0001638178,290
121,491,170,0,0.41580756013745707,1.0,0.587378640776699,0.25718608169440244,0.7428139183055976,0.782608695652174,0.00016374723,291
121,490,171,0,0.4143835616438356,1.0,0.585956416464891,0.2586989409984871,0.7413010590015129,0.7813299232736572,0.00016239662,292
121,489,172,0,0.4129692832764505,1.0,0.5845410628019324,0.26021180030257185,0.7397881996974282,0.7800511508951407,0.00015774055,293
121,488,173,0,0.41156462585034015,1.0,0.5831325301204819,0.2617246596066566,0.7382753403933434,0.7787723785166241,0.00015661278,294
121,487,174,0,0.4101694915254237,1.0,0.5817307692307692,0.2632375189107413,0.7367624810892587,0.7774936061381074,0.00015645247,295
121,486,175,0,0.40878378378378377,1.0,0.580335731414868,0.264750378214826,0.735249621785174,0.7762148337595908,0.00015610034,296
121,485,176,0,0.4074074074074074,1.0,0.5789473684210525,0.26626323751891073,0.7337367624810892,0.7749360613810742,0.00015604826,297
121,484,177,0,0.40604026845637586,1.0,0.577565632458234,0.26777609682299547,0.7322239031770046,0.7736572890025576,0.00015578096,298
121,483,178,0,0.40468227424749165,1.0,0.5761904761904763,0.2692889561270802,0.7307110438729199,0.7723785166240409,0.00015560607,299
121,482,179,0,0.4033333333333333,1.0,0.5748218527315915,0.2708018154311649,0.7291981845688351,0.7710997442455243,0.00015307602,300
121,481,180,0,0.4019933554817276,1.0,0.5734597156398105,0.2723146747352496,0.7276853252647504,0.7698209718670077,0.00015024056,301
121,480,181,0,0.40066225165562913,1.0,0.5721040189125296,0.27382753403933435,0.7261724659606656,0.768542199488491,0.00015006617,302
121,479,182,0,0.39933993399339934,1.0,0.570754716981132,0.2753403933434191,0.7246596066565809,0.7672634271099744,0.00014941738,303
121,478,183,0,0.3980263157894737,1.0,0.5694117647058824,0.27685325264750377,0.7231467473524962,0.7659846547314578,0.00014905563,304
121,477,184,0,0.39672131147540984,1.0,0.568075117370892,0.2783661119515885,0.7216338880484114,0.7647058823529411,0.00014900306,305
121,476,185,0,0.3954248366013072,1.0,0.5667447306791569,0.27987897125567324,0.7201210287443268,0.7634271099744245,0.0001473643,306
121,475,186,0,0.3941368078175896,1.0,0.5654205607476636,0.2813918305597579,0.7186081694402421,0.7621483375959079,0.00014727833,307
121,474,187,0,0.39285714285714285,1.0,0.5641025641025641,0.28290468986384265,0.7170953101361573,0.7608695652173914,0.00014713178,308
121,473,188,0,0.39158576051779936,1.0,0.5627906976744186,0.2844175491679274,0.7155824508320726,0.7595907928388747,0.00014712366,309
121,472,189,0,0.3903225806451613,1.0,0.5614849187935035,0.2859304084720121,0.7140695915279879,0.7583120204603581,0.00014711467,310
121,471,190,0,0.3890675241157556,1.0,0.5601851851851852,0.2874432677760968,0.7125567322239031,0.7570332480818415,0.0001470597,311
121,470,191,0,0.38782051282051283,1.0,0.558891454965358,0.28895612708018154,0.7110438729198184,0.7557544757033248,0.00014705466,312
121,469,192,0,0.3865814696485623,1.0,0.5576036866359447,0.29046898638426627,0.7095310136157338,0.7544757033248082,0.00014698118,313
121,468,193,0,0.3853503184713376,1.0,0.5563218390804598,0.291981845688351,0.708018154311649,0.7531969309462916,0.0001459121,314
121,467,194,0,0.38412698412698415,1.0,0.555045871559633,0.2934947049924357,0.7065052950075643,0.7519181585677749,0.0001449627,315
121,466,195,0,0.3829113924050633,1.0,0.5537757437070938,0.2950075642965204,0.7049924357034796,0.7506393861892583,0.00014461891,316
121,465,196,0,0.38170347003154576,1.0,0.5525114155251142,0.29652042360060515,0.7034795763993948,0.7493606138107417,0.00014454144,317
121,464,197,0,0.3805031446540881,1.0,0.55125284738041,0.2980332829046899,0.7019667170953101,0.7480818414322251,0.00014447338,318
121,463,198,0,0.3793103448275862,1.0,0.5499999999999999,0.29954614220877457,0.7004538577912254,0.7468030690537084,0.00014423195,319
121,462,199,0,0.378125,1.0,0.5487528344671202,0.3010590015128593,0.6989409984871406,0.7455242966751918,0.00014422259,320
121,461,200,0,0.37694704049844235,1.0,0.5475113122171946,0.30257186081694404,0.697428139183056,0.7442455242966752,0.00014387522,321
121,460,201,0,0.37577639751552794,1.0,0.54627539503386,0.3040847201210287,0.6959152798789713,0.7429667519181585,0.00014385999,322
121,459,202,0,0.3746130030959752,1.0,0.545045045045045,0.30559757942511345,0.6944024205748865,0.7416879795396419,0.00014350159,323
121,458,203,0,0.3734567901234568,1.0,0.5438202247191011,0.3071104387291982,0.6928895612708018,0.7404092071611253,0.00014309345,324
121,457,204,0,0.3723076923076923,1.0,0.5426008968609866,0.3086232980332829,0.6913767019667171,0.7391304347826086,0.0001425536,325
121,456,205,0,0.37116564417177916,1.0,0.5413870246085011,0.3101361573373676,0.6898638426626323,0.7378516624040921,0.00014243851,326
121,455,206,0,0.37003058103975534,1.0,0.5401785714285714,0.31164901664145234,0.6883509833585476,0.7365728900255755,0.00014195676,327
121,454,207,0,0.36890243902439024,1.0,0.5389755011135857,0.31316187594553707,0.686838124054463,0.7352941176470589,0.00014154815,328
121,453,208,0,0.3677811550151976,1.0,0.5377777777777778,0.3146747352496218,0.6853252647503782,0.7340153452685422,0.00014149565,329
121,452,209,0,0.36666666666666664,1.0,0.5365853658536585,0.3161875945537065,0.6838124054462935,0.7327365728900256,0.0001407668,330
121,451,210,0,0.36555891238670696,1.0,0.5353982300884956,0.3177004538577912,0.6822995461422088,0.731457800511509,0.00014073392,331
121,450,211,0,0.3644578313253012,1.0,0.5342163355408388,0.31921331316187596,0.680786686838124,0.7301790281329923,0.00014050356,332
121,449,212,0,0.3633633633633634,1.0,0.5330396475770925,0.3207261724659607,0.6792738275340393,0.7289002557544757,0.00014047301,333
121,448,213,0,0.36227544910179643,1.0,0.5318681318681319,0.32223903177004537,0.6777609682299546,0.7276214833759591,0.00014044596,334
121,447,214,0,0.3611940298507463,1.0,0.5307017543859649,0.3237518910741301,0.6762481089258698,0.7263427109974424,0.00013882437,335
121,446,215,0,0.3601190476190476,1.0,0.5295404814004376,0.32526475037821484,0.6747352496217852,0.7250639386189258,0.00013870992,336
121,445,216,0,0.3590504451038576,1.0,0.5283842794759825,0.3267776096822995,0.6732223903177005,0.7237851662404092,0.00013846214,337
121,444,217,0,0.35798816568047337,1.0,0.5272331154684096,0.32829046898638425,0.6717095310136157,0.7225063938618926,0.00013845593,338
121,443,218,0,0.35693215339233036,1.0,0.5260869565217391,0.329803328290469,0.670196671709531,0.7212276214833759,0.00013844049,339
121,442,219,0,0.3558823529411765,1.0,0.5249457700650759,0.3313161875945537,0.6686838124054463,0.7199488491048593,0.00013842425,340
121,441,220,0,0.3548387096774194,1.0,0.5238095238095238,0.3328290468986384,0.6671709531013615,0.7186700767263428,0.00013840274,341
121,440,221,0,0.3538011695906433,1.0,0.5226781857451404,0.33434190620272314,0.6656580937972768,0.717391304347826,0.0001376398,342
121,439,222,0,0.35276967930029157,1.0,0.5215517241379312,0.3358547655068079,0.6641452344931922,0.7161125319693095,0.00013746221,343
121,438,223,0,0.35174418604651164,1.0,0.5204301075268818,0.3373676248108926,0.6626323751891074,0.7148337595907929,0.00013738332,344
121,437,224,0,0.3507246376811594,1.0,0.51931330472103,0.3388804841149773,0.6611195158850227,0.7135549872122762,0.00013721314,345
121,436,225,0,0.34971098265895956,1.0,0.5182012847965739,0.340393343419062,0.659606656580938,0.7122762148337596,0.00013636595,346
121,435,226,0,0.34870317002881845,1.0,0.517094017094017,0.34190620272314676,0.6580937972768532,0.710997442455243,0.00013636505,347
121,434,227,0,0.34770114942528735,1.0,0.5159914712153518,0.3434190620272315,0.6565809379727685,0.7097186700767263,0.00013636376,348
121,433,228,0,0.3467048710601719,1.0,0.5148936170212766,0.34493192133131617,0.6550680786686838,0.7084398976982097,0.00013617403,349
121,432,229,0,0.3457142857142857,1.0,0.5138004246284501,0.3464447806354009,0.653555219364599,0.7071611253196931,0.00013616157,350
121,431,230,0,0.34472934472934474,1.0,0.5127118644067797,0.34795763993948564,0.6520423600605144,0.7058823529411765,0.00013607902,351
121,430,231,0,0.34375,1.0,0.5116279069767442,0.3494704992435703,0.6505295007564297,0.7046035805626598,0.00013605761,352
121,429,232,0,0.34277620396600567,1.0,0.510548523206751,0.35098335854765506,0.649016641452345,0.7033248081841432,0.00013604685,353
121,428,233,0,0.3418079096045198,1.0,0.5094736842105263,0.3524962178517398,0.6475037821482602,0.7020460358056266,0.00013599885,354
121,427,234,0,0.3408450704225352,1.0,0.5084033613445378,0.3540090771558245,0.6459909228441755,0.7007672634271099,0.00013595607,355
121,426,235,0,0.3398876404494382,1.0,0.5073375262054507,0.3555219364599092,0.6444780635400907,0.6994884910485933,0.0001336682,356
121,425,236,0,0.3389355742296919,1.0,0.506276150627615,0.35703479576399394,0.642965204236006,0.6982097186700768,0.00013316238,357
121,424,237,0,0.33798882681564246,1.0,0.5052192066805846,0.3585476550680787,0.6414523449319214,0.69693094629156,0.00013291805,358
121,423,238,0,0.3370473537604457,1.0,0.5041666666666667,0.3600605143721634,0.6399394856278366,0.6956521739130435,0.00013289803,359
121,422,239,0,0.33611111111111114,1.0,0.5031185031185031,0.3615733736762481,0.6384266263237519,0.6943734015345269,0.00013270314,360
121,421,240,0,0.33518005540166207,1.0,0.5020746887966805,0.3630862329803328,0.6369137670196672,0.6930946291560103,0.00013259776,361
121,420,241,0,0.3342541436464088,1.0,0.5010351966873706,0.36459909228441756,0.6354009077155824,0.6918158567774936,0.00013259525,362
121,419,242,0,0.3333333333333333,1.0,0.5,0.3661119515885023,0.6338880484114977,0.690537084398977,0.00013130583,363
121,418,243,0,0.3324175824175824,1.0,0.49896907216494846,0.367624810892587,0.632375189107413,0.6892583120204604,0.00012992288,364
121,417,244,0,0.3315068493150685,1.0,0.49794238683127573,0.3691376701966717,0.6308623298033282,0.6879795396419437,0.00012922222,365
121,416,245,0,0.33060109289617484,1.0,0.49691991786447637,0.37065052950075644,0.6293494704992436,0.6867007672634271,0.00012920484,366
121,415,246,0,0.329700272479564,1.0,0.49590163934426224,0.3721633888048411,0.6278366111951589,0.6854219948849105,0.00012916738,367
121,414,247,0,0.328804347826087,1.0,0.49488752556237225,0.37367624810892586,0.6263237518910741,0.6841432225063938,0.00012912798,368
121,413,248,0,0.32791327913279134,1.0,0.4938775510204082,0.3751891074130106,0.6248108925869894,0.6828644501278772,0.00012910803,369
121,412,249,0,0.327027027027027,1.0,0.49287169042769857,0.3767019667170953,0.6232980332829047,0.6815856777493606,0.00012909104,370
121,411,250,0,0.3261455525606469,1.0,0.491869918699187,0.37821482602118,0.6217851739788199,0.680306905370844,0.00012907098,371
121,410,251,0,0.32526881720430106,1.0,0.4908722109533469,0.37972768532526474,0.6202723146747352,0.6790281329923273,0.00012889829,372
121,409,252,0,0.32439678284182305,1.0,0.4898785425101215,0.3812405446293495,0.6187594553706506,0.6777493606138107,0.0001279518,373
121,408,253,0,0.3235294117647059,1.0,0.48888888888888893,0.3827534039334342,0.6172465960665658,0.6764705882352942,0.00012723204,374
121,407,254,0,0.32266666666666666,1.0,0.4879032258064516,0.3842662632375189,0.6157337367624811,0.6751918158567775,0.0001270657,375
121,406,255,0,0.32180851063829785,1.0,0.4869215291750503,0.3857791225416036,0.6142208774583964,0.6739130434782609,0.00012594805,376
121,405,256,0,0.3209549071618037,1.0,0.4859437751004016,0.38729198184568836,0.6127080181543116,0.6726342710997443,0.00012540111,377
121,404,257,0,0.3201058201058201,1.0,0.48496993987975956,0.3888048411497731,0.6111951588502269,0.6713554987212276,0.00012530775,378
121,403,258,0,0.31926121372031663,1.0,0.48400000000000004,0.3903177004538578,0.6096822995461422,0.670076726342711,0.00012530752,379
121,402,259,0,0.31842105263157894,1.0,0.48303393213572854,0.3918305597579425,0.6081694402420574,0.6687979539641944,0.00012389035,380
121,401,260,0,0.31758530183727035,1.0,0.4820717131474104,0.39334341906202724,0.6066565809379728,0.6675191815856778,0.00012372235,381
121,400,261,0,0.31675392670157065,1.0,0.48111332007952284,0.394856278366112,0.6051437216338881,0.6662404092071611,0.00012363378,382
121,399,262,0,0.31592689295039167,1.0,0.48015873015873023,0.39636913767019666,0.6036308623298033,0.6649616368286445,0.0001234924,383
121,398,263,0,0.3151041666666667,1.0,0.4792079207920792,0.3978819969742814,0.6021180030257186,0.6636828644501279,0.00012230853,384
121,397,264,0,0.3142857142857143,1.0,0.4782608695652174,0.39939485627836613,0.6006051437216339,0.6624040920716112,0.00012213767,385
121,396,265,0,0.3134715025906736,1.0,0.47731755424063116,0.4009077155824508,0.5990922844175491,0.6611253196930946,0.000121888916,386
121,395,266,0,0.31266149870801035,1.0,0.47637795275590555,0.40242057488653554,0.5975794251134644,0.659846547314578,0.00012174824,387
121,394,267,0,0.3118556701030928,1.0,0.47544204322200395,0.4039334341906203,0.5960665658093798,0.6585677749360613,0.00012148802,388
121,393,268,0,0.3110539845758355,1.0,0.4745098039215686,0.405446293494705,0.594553706505295,0.6572890025575447,0.000121421646,389
121,392,269,0,0.31025641025641026,1.0,0.47358121330724073,0.4069591527987897,0.5930408472012103,0.6560102301790282,0.000121390614,390
121,391,270,0,0.309462915601023,1.0,0.47265625000000006,0.4084720121028744,0.5915279878971256,0.6547314578005116,0.000121381825,391
121,390,271,0,0.3086734693877551,1.0,0.47173489278752434,0.40998487140695916,0.5900151285930408,0.6534526854219949,0.000121067635,392
121,389,272,0,0.30788804071246817,1.0,0.47081712062256803,0.4114977307110439,0.5885022692889561,0.6521739130434783,0.00012090773,393
121,388,273,0,0.30710659898477155,1.0,0.46990291262135914,0.4130105900151286,0.5869894099848714,0.6508951406649617,0.000120749435,394
121,387,274,0,0.30632911392405066,1.0,0.4689922480620155,0.4145234493192133,0.5854765506807866,0.649616368286445,0.00011932256,395
121,386,275,0,0.3055555555555556,1.0,0.46808510638297873,0.41603630862329805,0.583963691376702,0.6483375959079284,0.00011931073,396
121,385,276,0,0.3047858942065491,1.0,0.4671814671814672,0.4175491679273828,0.5824508320726173,0.6470588235294118,0.00011930676,397
121,384,277,0,0.30402010050251255,1.0,0.4662813102119461,0.41906202723146746,0.5809379727685325,0.6457800511508951,0.00011930482,398
121,383,278,0,0.3032581453634085,1.0,0.4653846153846154,0.4205748865355522,0.5794251134644478,0.6445012787723785,0.00011916997,399
121,382,279,0,0.3025,1.0,0.46449136276391556,0.42208774583963693,0.5779122541603631,0.6432225063938619,0.00011759861,400
121,381,280,0,0.30174563591022446,1.0,0.46360153256704983,0.4236006051437216,0.5763993948562783,0.6419437340153452,0.00011750815,401
121,380,281,0,0.3009950248756219,1.0,0.4627151051625239,0.42511346444780634,0.5748865355521936,0.6406649616368286,0.00011684522,402
121,379,282,0,0.3002481389578164,1.0,0.4618320610687023,0.4266263237518911,0.573373676248109,0.639386189258312,0.00011680936,403
121,378,283,0,0.2995049504950495,1.0,0.4609523809523809,0.4281391830559758,0.5718608169440242,0.6381074168797954,0.00011679376,404
121,377,284,0,0.29876543209876544,1.0,0.4600760456273765,0.4296520423600605,0.5703479576399395,0.6368286445012787,0.000116783405,405
121,376,285,0,0.29802955665024633,1.0,0.4592030360531309,0.43116490166414523,0.5688350983358548,0.6355498721227621,0.00011660758,406
121,375,286,0,0.2972972972972973,1.0,0.4583333333333333,0.43267776096822996,0.56732223903177,0.6342710997442456,0.00011660748,407
121,374,287,0,0.2965686274509804,1.0,0.45746691871455575,0.4341906202723147,0.5658093797276853,0.6329923273657289,0.00011660436,408
121,373,288,0,0.29584352078239606,1.0,0.45660377358490567,0.4357034795763994,0.5642965204236006,0.6317135549872123,0.00011659436,409
121,372,289,0,0.2951219512195122,1.0,0.455743879472693,0.4372163388804841,0.5627836611195158,0.6304347826086957,0.000116584575,410
121,371,290,0,0.2944038929440389,1.0,0.45488721804511273,0.43872919818456885,0.5612708018154312,0.629156010230179,0.00011657734,411
121,370,291,0,0.2936893203883495,1.0,0.4540337711069418,0.4402420574886536,0.5597579425113465,0.6278772378516624,0.00011618836,412
121,369,292,0,0.2929782082324455,1.0,0.453183520599251,0.44175491679273826,0.5582450832072617,0.6265984654731458,0.00011607365,413
121,368,293,0,0.2922705314009662,1.0,0.4523364485981309,0.443267776096823,0.556732223903177,0.6253196930946292,0.0001160046,414
121,367,294,0,0.29156626506024097,1.0,0.45149253731343286,0.44478063540090773,0.5552193645990923,0.6240409207161125,0.000115968105,415
121,366,295,0,0.29086538461538464,1.0,0.4506517690875233,0.4462934947049924,0.5537065052950075,0.6227621483375959,0.000115769435,416
121,365,296,0,0.290167865707434,1.0,0.449814126394052,0.44780635400907715,0.5521936459909228,0.6214833759590793,0.00011574813,417
121,364,297,0,0.2894736842105263,1.0,0.4489795918367347,0.4493192133131619,0.5506807866868382,0.6202046035805626,0.00011572231,418
121,363,298,0,0.28878281622911695,1.0,0.44814814814814813,0.4508320726172466,0.5491679273827534,0.618925831202046,0.000115714036,419
121,362,299,0,0.28809523809523807,1.0,0.44731977818853974,0.4523449319213313,0.5476550680786687,0.6176470588235294,0.000115706425,420
121,361,300,0,0.28741092636579574,1.0,0.44649446494464945,0.45385779122541603,0.546142208774584,0.6163682864450127,0.000115676754,421
121,360,301,0,0.28672985781990523,1.0,0.4456721915285452,0.45537065052950076,0.5446293494704992,0.6150895140664961,0.00011567542,422
121,359,302,0,0.2860520094562648,1.0,0.4448529411764706,0.4568835098335855,0.5431164901664145,0.6138107416879796,0.00011567311,423
121,358,303,0,0.28537735849056606,1.0,0.44403669724770645,0.4583963691376702,0.5416036308623298,0.612531969309463,0.00011539449,424
121,357,304,0,0.2847058823529412,1.0,0.44322344322344326,0.4599092284417549,0.540090771558245,0.6112531969309463,0.00011516705,425
121,356,305,0,0.284037558685446,1.0,0.4424131627056673,0.46142208774583965,0.5385779122541604,0.6099744245524297,0.000114721064,426
121,355,306,0,0.28337236533957844,1.0,0.44160583941605835,0.4629349470499244,0.5370650529500757,0.6086956521739131,0.00011434024,427
121,354,307,0,0.2827102803738318,1.0,0.4408014571948998,0.46444780635400906,0.5355521936459909,0.6074168797953964,0.00011418084,428
121,353,308,0,0.28205128205128205,1.0,0.44000000000000006,0.4659606656580938,0.5340393343419062,0.6061381074168798,0.000113525966,429
121,352,309,0,0.2813953488372093,1.0,0.43920145190562615,0.46747352496217853,0.5325264750378215,0.6048593350383632,0.000113494796,430
121,351,310,0,0.28074245939675174,1.0,0.4384057971014493,0.4689863842662632,0.5310136157337367,0.6035805626598465,0.00011166416,431
121,350,311,0,0.2800925925925926,1.0,0.437613019891501,0.47049924357034795,0.529500756429652,0.6023017902813299,0.00011128382,432
121,349,312,0,0.279445727482679,1.0,0.43682310469314084,0.4720121028744327,0.5279878971255674,0.6010230179028133,0.00011119854,433
121,348,313,0,0.27880184331797236,1.0,0.436036036036036,0.4735249621785174,0.5264750378214826,0.5997442455242967,0.00010986325,434
121,347,314,0,0.27816091954022987,1.0,0.43525179856115104,0.4750378214826021,0.5249621785173979,0.59846547314578,0.000109831,435
121,346,315,0,0.2775229357798165,1.0,0.4344703770197486,0.47655068078668683,0.5234493192133132,0.5971867007672634,0.00010956969,436
121,345,316,0,0.2768878718535469,1.0,0.4336917562724014,0.47806354009077157,0.5219364599092284,0.5959079283887468,0.000109056,437
121,344,317,0,0.2762557077625571,1.0,0.4329159212880143,0.4795763993948563,0.5204236006051437,0.5946291560102301,0.0001090217,438
