sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold
252,scored_log,1778299055.396000,1778299055.417000,11218,11267,50,0.0006929265,0,benign,0.5
253,scored_log,1778299055.406000,1778299055.417000,11228,11277,50,0.00070900284,0,benign,0.5
254,scored_log,1778299055.415000,1778299055.417000,11238,11287,50,0.0007150416,0,benign,0.5
255,scored_log,1778299055.416000,1778299057.420000,11248,11297,50,0.0062112096,0,benign,0.5
256,scored_log,1778299055.416000,1778299057.422000,11258,11307,50,0.00814624,0,benign,0.5
257,scored_log,1778299055.417000,1778299057.423000,11268,11317,50,0.008840057,0,benign,0.5
258,scored_log,1778299055.417000,1778299057.426000,11278,11327,50,0.0005597459,0,benign,0.5
259,scored_log,1778299055.417000,1778299057.427000,11288,11337,50,0.00031219498,0,benign,0.5
260,scored_log,1778299057.420000,1778299057.427000,11298,11347,50,0.00028930756,0,benign,0.5
261,scored_log,1778299057.422000,1778299057.427000,11308,11357,50,0.00029580534,0,benign,0.5
262,scored_log,1778299057.423000,1778299057.427000,11318,11367,50,0.00030510538,0,benign,0.5
263,scored_log,1778299057.426000,1778299057.431000,11328,11377,50,0.00026897964,0,benign,0.5
264,scored_log,1778299057.427000,1778299059.436000,11338,11387,50,0.0028787286,0,benign,0.5
265,scored_log,1778299057.427000,1778299059.436000,11348,11397,50,0.005214651,0,benign,0.5
266,scored_log,1778299057.427000,1778299059.436000,11358,11407,50,0.0015670297,0,benign,0.5
267,scored_log,1778299057.427000,1778299059.440000,11368,11417,50,0.0016918,0,benign,0.5
268,scored_log,1778299057.431000,1778299061.448000,11378,11427,50,0.00059496914,0,benign,0.5
269,scored_log,1778299059.436000,1778299064.451000,11388,11437,50,0.012367768,0,benign,0.5
270,scored_log,1778299059.436000,1778299064.451000,11398,11447,50,0.013524601,0,benign,0.5
271,scored_log,1778299059.438000,1778299064.453000,11408,11457,50,0.0030164877,0,benign,0.5
272,scored_log,1778299059.440000,1778299064.459000,11418,11467,50,0.0002792546,0,benign,0.5
273,scored_log,1778299064.450000,1778299066.480000,11428,11477,50,0.0038734807,0,benign,0.5
274,scored_log,1778299064.451000,1778299068.486000,11438,11487,50,0.009776187,0,benign,0.5
275,scored_log,1778299064.451000,1778299068.486000,11448,11497,50,0.010274065,0,benign,0.5
276,scored_log,1778299064.453000,1778299068.488000,11458,11507,50,0.013089916,0,benign,0.5
277,scored_log,1778299064.460000,1778299068.494000,11468,11517,50,0.00085033476,0,benign,0.5
278,scored_log,1778299066.483000,1778299068.500000,11478,11527,50,0.00087299326,0,benign,0.5
279,scored_log,1778299068.486000,1778299068.506000,11488,11537,50,0.0010013179,0,benign,0.5
280,scored_log,1778299068.486000,1778299068.512000,11498,11547,50,0.001019496,0,benign,0.5
281,scored_log,1778299068.488000,1778299068.517000,11508,11557,50,0.0010256496,0,benign,0.5
282,scored_log,1778299068.495000,1778299069.523000,11518,11567,50,0.010266921,0,benign,0.5
283,scored_log,1778299068.501000,1778299069.523000,11528,11577,50,0.01144858,0,benign,0.5
284,scored_log,1778299068.507000,1778299069.524000,11538,11587,50,0.013008117,0,benign,0.5
285,scored_log,1778299068.513000,1778299069.529000,11548,11597,50,0.007224804,0,benign,0.5
286,scored_log,1778299068.518000,1778299069.537000,11558,11607,50,0.00048352886,0,benign,0.5
287,scored_log,1778299069.523000,1778299075.545000,11568,11617,50,0.005351318,0,benign,0.5
