sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,lstm_threshold,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_max_anomaly_score_norm,iforest_any_anomaly,combined_score,combined_reason,combined_alert,combined_threshold
185,scored_log,1778299021.090000,1778299023.116000,10548,10597,50,0.43213197588920593,0,benign,0.5,1,18,0.0022444832207405563,0.0022444832207405563,0.5171744066859412,1,0.4576447051282265,iforest_only,1,0.310117
18,scored_log,1778298837.349000,1778298842.854000,8878,8927,50,0.22340893745422363,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.4404162301601813,iforest_only,1,0.310117
179,scored_log,1778299018.057000,1778299021.088000,10488,10537,50,0.4047207832336426,0,benign,0.5,1,18,0.0022444832207405563,0.0022444832207405563,0.5171744066859412,1,0.43845687026933217,iforest_only,1,0.310117
1239,scored_log,1778299419.052000,1778299421.075000,21088,21137,50,0.3949459493160248,0,benign,0.5,1,58,0.007384168045744821,0.007384168045744821,0.5355253038939054,1,0.43711975568938893,iforest_only,1,0.310117
669,scored_log,1778299234.903000,1778299237.922000,15388,15437,50,0.3491742014884949,0,benign,0.5,1,40,0.02004073860733868,0.02004073860733868,0.580714733457996,1,0.4186363610793452,iforest_only,1,0.310117
1922,scored_log,1778299630.645000,1778299632.664000,27918,27967,50,0.26800650358200073,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.3997528386264751,iforest_only,1,0.310117
1244,scored_log,1778299421.075000,1778299423.102000,21138,21187,50,0.31424248218536377,0,benign,0.5,1,58,0.007384168045744821,0.007384168045744821,0.5355253038939054,1,0.38062732869792626,iforest_only,1,0.310117
1917,scored_log,1778299629.624000,1778299630.645000,27868,27917,50,0.23533666133880615,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.3768839490562389,iforest_only,1,0.310117
184,scored_log,1778299021.088000,1778299023.116000,10538,10587,50,0.30784955620765686,0,benign,0.5,1,18,0.0022444832207405563,0.0022444832207405563,0.5171744066859412,1,0.3706470113511422,iforest_only,1,0.310117
5,scored_log,1778298833.778000,1778298833.785000,8748,8797,50,0.0777638629078865,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.33846467797774527,iforest_only,1,0.310117
182,scored_log,1778299021.081000,1778299023.109000,10518,10567,50,0.2462088167667389,0,benign,0.5,1,18,0.0022444832207405563,0.0022444832207405563,0.5171744066859412,1,0.3274984937424996,iforest_only,1,0.310117
36,scored_log,1778298958.707000,1778298958.859000,9058,9107,50,0.03709709271788597,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.3259679649025202,iforest_only,1,0.310117
19,scored_log,1778298837.363000,1778298842.857000,8888,8937,50,0.0561470128595829,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.32333288294393275,iforest_only,1,0.310117
180,scored_log,1778299018.058000,1778299021.089000,10498,10547,50,0.237552210688591,0,benign,0.5,1,18,0.0022444832207405563,0.0022444832207405563,0.5171744066859412,1,0.3214388694877961,iforest_only,1,0.310117
37,scored_log,1778298958.716000,1778298960.903000,9068,9117,50,0.028853626921772957,0,benign,0.5,1,12,0.13747336859659853,0.13747336859659853,1.0,1,0.3201975388452411,iforest_only,1,0.310117
665,scored_log,1778299231.884000,1778299234.904000,15348,15397,50,0.1972804218530655,0,benign,0.5,2,39|40,0.02004073860733868,-0.008472433867079021,0.580714733457996,1,0.3123107153345447,iforest_only,1,0.310117
1919,scored_log,1778299629.632000,1778299630.647000,27888,27937,50,0.14186663925647736,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.31145493359860876,iforest_only,1,0.310117
1915,scored_log,1778299629.594000,1778299630.638000,27848,27897,50,0.13786666095256805,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.30865494878587224,iforest_only,0,0.310117
20,scored_log,1778298842.847000,1778298958.380000,8898,8947,50,0.008699479512870312,0,benign,0.5,3,0|1|12,0.13747336859659853,0.05063315704481134,1.0,1,0.30608963565900926,iforest_only,0,0.310117
6,scored_log,1778298833.778000,1778298833.785000,8758,8807,50,0.029715321958065033,0,benign,0.5,1,0,0.12256385224727484,0.12256385224727484,0.9467665798074156,1,0.30483069931287027,iforest_only,0,0.310117
1923,scored_log,1778299630.646000,1778299632.665000,27928,27977,50,0.13122804462909698,0,benign,0.5,1,79,0.05545555850128869,0.05545555850128869,0.7071609537302486,1,0.3040079173594425,iforest_only,0,0.310117
22,scored_log,1778298842.853000,1778298958.544000,8918,8967,50,0.0009488012292422354,0,benign,0.5,3,0|1|12,0.13747336859659853,0.05063315704481134,1.0,1,0.3006641608604696,iforest_only,0,0.310117
